orgId	locusId	sysName	geneName	desc	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9+glycerol	setATCH215 M9+glycerol	setATCH216 M9+glycerol	setATCH217 M9+glycerol	setATCH218 M9+glycerol	setATCH219 M9+glycerol	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
Ddia6719	HGI48_RS00455	HGI48_RS00455		acyl-CoA/acyl-ACP dehydrogenase	-0.688	-0.133	-0.344	1.345	-0.198	-0.466	-1.483	0.057	-0.913	-0.680	-2.275	-1.362	0.761	-1.546	0.424	-0.836	0.200	-0.363	1.399	-0.468	-0.445	-2.444	0.774	0.135	0.076	1.189	0.489	0.628	-0.654	-0.003	-1.787	0.485	2.197
Ddia6719	HGI48_RS00460	HGI48_RS00460		3-oxoacyl-ACP synthase	-0.146	1.461	0.958	-0.428	-1.002	0.770	-1.096	0.223	0.986	-0.197	0.089	1.802	0.793	0.863	1.107	0.472	-0.123	0.855	-2.018	-0.729	-0.297	1.156	-0.720	-0.085	0.083	-0.843	-0.883	1.267	1.291	-0.087	-0.139	-0.365	1.446
Ddia6719	HGI48_RS00465	HGI48_RS00465		hypothetical protein	1.592	0.881	1.895	1.151	1.673	0.942	1.592	-0.641	-0.139	1.451	0.582	1.091	1.241	2.821	1.743	1.601	1.755	2.265	0.979	0.686	0.164	2.244	0.175	1.454	0.892	-0.372	1.193	1.467	0.738	1.076	0.749	1.326	0.738
Ddia6719	HGI48_RS00470	HGI48_RS00470		acyl-CoA dehydrogenase	-0.114	0.112	-0.636	0.680	4.454	3.194	4.928	6.434	5.743	4.327	-1.687	-1.050	1.117	0.416	2.150	0.954	-1.542	-1.130	1.044	-1.576	0.917	0.952	1.966	-0.100	1.169	-0.024	0.210	0.427	1.637	-2.751	1.140	0.703	0.813
Ddia6719	HGI48_RS00475	HGI48_RS00475		VOC family protein	0.156	0.443	1.388	0.587	3.193	3.641	5.932	2.829	4.005	4.052	0.392	-1.056	1.190	0.210	-0.268	0.968	-0.957	0.824	0.709	1.156	0.376	3.117	-1.821	0.800	0.389	-0.128	2.226	2.044	-0.335	1.004	0.624	-0.671	0.210
Ddia6719	HGI48_RS00480	HGI48_RS00480		AMP-binding protein	-0.703	0.953	-0.167	0.469	-0.480	-0.330	0.235	1.657	1.364	0.513	-1.035	0.768	-0.988	-1.188	-0.138	-0.959	0.246	0.338	-0.891	-0.619	0.637	0.291	1.306	0.543	-0.219	1.162	0.434	0.650	0.943	0.536	0.053	1.149	1.566
Ddia6719	HGI48_RS00485	HGI48_RS00485		AMP-binding protein	0.083	-0.414	-0.961	-0.461	-0.353	-1.038	-0.684	0.766	0.154	-0.069	0.600	1.124	0.013	-0.129	-0.167	0.969	2.205	1.573	-0.445	1.773	0.960	0.574	1.180	1.709	2.005	1.775	1.908	0.482	1.401	0.821	1.260	0.393	0.439
Ddia6719	HGI48_RS00490	HGI48_RS00490		acyl carrier protein	0.241	0.799	0.866	0.983	0.166	1.813	1.436	-0.392	0.373	1.074	-0.952	-0.087	-1.428	0.199	-0.062	0.029	2.159	1.000	1.154	0.836	1.631	1.471	0.987	0.611	-0.863	1.584	1.025	0.282	2.353	-0.828	1.384	0.092	0.876
Ddia6719	HGI48_RS00495	HGI48_RS00495		acyl--CoA ligase	-0.081	-0.367	0.284	-0.821	-0.608	1.990	2.164	3.399	2.261	1.074	-1.395	-1.192	-0.807	-1.566	-1.763	-0.456	0.330	-1.154	0.958	0.371	1.597	0.105	0.591	0.500	0.046	0.236	0.711	0.926	-0.595	0.157	-0.232	0.388	-1.732
Ddia6719	HGI48_RS00500	HGI48_RS00500		hypothetical protein	-1.195	-0.346	0.272	1.384	-0.096	2.758	2.025	1.331	1.747	2.353	-1.472	-0.941	-1.860	-0.627	-0.201	-0.938	0.294	2.233	-2.257	1.457	-0.540	-0.641	1.213	-1.556	-0.086	-2.804	-0.972	0.485	-0.604	0.485	-1.076	0.386	0.520
Ddia6719	HGI48_RS00505	HGI48_RS00505		type III PLP-dependent enzyme	-1.332	-0.920	-0.191	0.506	-0.766	3.219	3.122	2.879	1.184	1.999	0.561	-0.214	0.128	-0.667	-0.601	-0.143	0.041	0.380	0.197	1.286	-0.050	0.947	0.474	1.053	0.054	-0.280	0.688	-0.126	0.108	0.149	-0.706	0.254	1.061
Ddia6719	HGI48_RS00510	HGI48_RS00510		hypothetical protein	0.750	1.376	0.599	0.260	1.138	0.359	2.798	1.150	1.083	0.716	1.084	-0.190	1.635	-0.116	1.862	1.086	1.506	0.010	0.666	0.545	0.680	0.816	0.106	1.282	0.088	0.164	0.315	0.784	-0.592	0.235	0.426	-0.183	-0.035
Ddia6719	HGI48_RS00515	HGI48_RS00515		LuxR family transcriptional regulator	-1.280	-0.225	-0.929	-0.567	1.481	4.483	2.094	1.400	1.570	-0.001	-3.894	-2.064	-0.543	-3.914	-0.513	-1.251	-1.669	-0.419	0.721	-2.747	-1.920	-0.177	-1.490	0.397	-1.555	-1.180	-0.371	1.050	-0.886	-0.686	-1.902	-0.707	-0.093
Ddia6719	HGI48_RS00520	HGI48_RS00520		acyl-homoserine-lactone synthase	1.191	0.724	0.818	1.939	-1.472	-1.219	-1.537	-0.253	-1.134	-1.110	2.250	2.692	3.454	2.063	-0.076	2.490	0.109	-0.055	-1.437	0.610	-0.357	0.858	0.860	-0.322	0.992	1.502	1.663	1.436	1.728	1.151	1.755	0.916	1.233
Ddia6719	HGI48_RS00530	HGI48_RS00530		hypothetical protein	-0.646	0.615	-0.654	-0.045	-0.184	0.277	-0.409	1.133	0.689	0.478	0.011	0.026	-3.065	0.916	-0.290	-0.753	0.314	-3.191	-0.815	1.952	-0.218	-1.004	-0.296	0.625	-1.325	0.058	-0.823	-1.288	0.574	0.798	-0.164	0.487	-0.060
Ddia6719	HGI48_RS00535	HGI48_RS00535		helix-turn-helix transcriptional regulator	0.390	-1.491	0.155	0.213	-1.674	0.996	-0.373	-0.277	0.118	-0.593	-0.521	0.401	-0.392	0.198	0.891	-1.217	-0.550	-0.156	1.332	-2.036	-1.185	0.815	2.507	-0.030	0.059	-0.090	0.781	-0.176	-0.434	0.693	0.084	0.747	-1.275
Ddia6719	HGI48_RS00540	HGI48_RS00540		YicC family protein	0.807	0.340	0.867	0.149	1.458	2.296	3.443	3.229	0.567	2.508	1.532	3.018	1.422	2.164	1.956	2.412	0.802	-1.479	1.138	-0.911	0.245	1.400	0.685	0.719	-1.044	0.804	1.002	-0.363	1.104	0.551	-2.570	0.577	0.463
Ddia6719	HGI48_RS00545	HGI48_RS00545		LysR family transcriptional regulator	-0.508	0.805	0.402	-0.941	0.285	1.130	0.731	0.454	0.170	0.146	-1.428	1.640	0.649	-0.099	1.169	0.078	-0.731	-0.962	-1.248	-0.950	-0.676	1.231	-2.322	-0.793	-0.983	0.517	-0.552	-1.229	-1.054	0.252	1.020	-1.399	0.174
Ddia6719	HGI48_RS00550	HGI48_RS00550		dipeptidase	-0.741	1.492	-0.417	0.415	-0.664	-0.776	-1.126	-0.112	-0.220	0.354	1.941	-0.340	-1.767	0.073	-0.475	0.800	-0.501	-0.581	1.384	1.538	-0.189	0.847	-0.443	0.030	-0.056	0.143	0.543	0.876	0.471	1.765	0.453	-0.785	-0.006
Ddia6719	HGI48_RS00555	HGI48_RS00555		ABC transporter substrate-binding protein	-0.878	0.143	0.479	-0.704	1.097	0.440	-0.078	0.680	-1.232	-0.529	1.217	-1.205	0.407	-0.598	0.794	0.626	1.260	0.757	0.549	-1.252	0.401	2.037	1.457	-0.322	1.504	-0.710	1.338	-0.724	0.234	-0.208	0.520	0.183	0.606
Ddia6719	HGI48_RS00560	HGI48_RS00560		ABC transporter permease	1.565	-0.574	0.155	0.207	1.309	-0.917	-0.461	-1.904	0.748	1.539	-0.428	0.960	-0.216	-0.304	1.123	-0.909	1.147	0.748	1.978	1.095	1.122	-1.682	-1.040	1.102	-0.291	-1.340	1.165	-1.165	0.132	0.240	0.367	0.058	0.091
Ddia6719	HGI48_RS00565	HGI48_RS00565		ABC transporter permease	0.454	-0.125	0.345	0.019	2.274	0.017	-0.349	2.020	1.382	2.009	-0.238	0.119	0.777	1.785	1.328	0.477	-2.186	0.863	-0.365	1.632	0.835	-0.326	1.486	0.071	1.883	-0.419	1.714	-0.109	-0.392	-0.098	0.817	0.846	0.308
Ddia6719	HGI48_RS00570	HGI48_RS00570		ABC transporter ATP-binding protein	-0.209	-0.967	1.165	-0.680	1.937	0.757	-0.060	-0.536	0.140	0.649	-0.777	-0.598	-1.136	0.692	1.369	-0.625	0.629	-1.663	0.927	0.258	-0.941	1.856	-2.116	0.902	-2.830	0.269	0.115	-0.763	-0.311	0.097	0.297	-0.129	0.476
Ddia6719	HGI48_RS00575	HGI48_RS00575		ABC transporter ATP-binding protein	0.469	0.065	0.630	-0.305	0.643	-0.089	0.574	-0.017	1.045	0.807	0.052	1.295	0.450	0.774	1.826	0.530	-0.276	-0.010	0.262	1.237	0.315	-0.514	1.489	0.423	0.568	0.587	0.537	-0.375	1.303	0.539	-0.168	1.593	-0.632
Ddia6719	HGI48_RS00580	HGI48_RS00580		beta-lactamase family protein	0.308	0.378	-0.013	-0.263	-2.068	0.039	-1.316	0.008	-1.439	-0.051	-0.331	-1.473	0.036	0.299	0.651	0.651	1.160	-0.381	-0.571	-1.478	-1.723	-0.511	-2.174	-1.173	-0.764	-0.587	-2.311	-0.095	-1.448	-1.034	-0.393	0.662	-0.648
Ddia6719	HGI48_RS00585	HGI48_RS00585		sulfotransferase family 2 domain-containing protein	0.347	1.392	0.213	-0.019	-0.865	1.140	0.475	-0.170	0.340	-0.481	0.293	-1.434	-0.580	-0.203	1.033	0.202	0.733	0.912	1.295	0.228	1.735	0.750	2.325	1.262	1.164	0.377	1.130	0.570	1.999	0.341	0.552	-0.003	1.801
Ddia6719	HGI48_RS00590	HGI48_RS00590		hypothetical protein	0.503	-0.991	-0.272	-1.425	-2.243	-0.736	-1.803	-1.471	0.325	0.046	0.333	0.179	0.562	-1.396	-0.261	-2.588	-1.550	0.445	1.063	-0.160	-0.109	0.084	-2.158	-0.357	-0.645	1.183	-1.471	-1.039	-1.507	-1.899	-1.234	-0.817	0.271
Ddia6719	HGI48_RS00595	HGI48_RS00595		hypothetical protein	0.383	-0.227	0.755	0.740	-0.083	-0.015	0.054	0.117	1.362	-0.105	0.448	0.063	-0.849	-1.830	0.556	-0.210	-1.145	-1.470	-1.686	-0.449	0.533	0.007	0.215	-1.799	-2.602	-1.510	1.338	-2.680	-0.572	-1.337	-0.860	0.505	-0.174
Ddia6719	HGI48_RS00600	HGI48_RS00600		ABC transporter ATP-binding protein	-1.926	-1.572	-0.315	-0.649	-2.468	-0.987	-1.407	2.975	-0.381	-0.250	-3.009	-1.927	-0.660	-0.741	-0.075	-0.354	-0.885	-0.644	-0.029	-0.098	-0.494	-1.148	1.199	-1.469	-0.283	0.628	-0.865	-1.522	0.918	0.270	-1.082	0.239	1.075
Ddia6719	HGI48_RS00605	HGI48_RS00605		ABC transporter permease	-1.224	-0.595	-0.683	-0.372	-0.638	-0.783	-0.027	-0.343	-0.146	-0.116	-2.064	-0.416	0.510	-0.084	1.617	-0.610	1.790	-1.981	0.411	-0.984	-0.760	0.907	0.376	-0.856	-1.959	-1.995	0.379	-1.458	-0.912	-2.167	-0.505	-0.739	0.130
Ddia6719	HGI48_RS00610	HGI48_RS00610		TolC family protein	-0.246	0.394	0.289	-0.218	-0.132	0.142	1.336	0.245	-0.517	-1.058	-0.685	-0.667	-0.699	0.518	0.574	-0.005	-0.343	-1.387	-0.917	0.952	-0.683	0.700	-0.164	-1.358	-0.931	-0.445	1.239	-0.887	-0.256	-0.546	-0.624	0.015	-0.129
Ddia6719	HGI48_RS00615	HGI48_RS00615		HlyD family efflux transporter periplasmic adaptor subunit	-0.911	-0.679	-0.123	0.068	-0.709	-0.973	-0.831	-0.049	-0.705	-1.240	0.124	-0.676	-0.140	-1.934	-1.144	-1.097	-0.271	-0.141	0.531	-1.602	-1.322	-1.690	-0.624	0.371	-2.313	-1.402	0.583	-1.035	-1.240	-0.859	-2.105	-0.543	0.206
Ddia6719	HGI48_RS00620	HGI48_RS00620		isoaspartyl peptidase/L-asparaginase	-0.518	0.958	-1.343	-0.973	-0.939	0.306	-1.763	0.850	0.047	0.133	-0.225	-2.623	-0.663	-1.595	-1.003	-1.270	-1.036	-0.299	0.848	-1.444	2.619	-0.277	-1.848	-1.121	-0.770	-0.873	-2.959	-1.214	-1.487	-1.554	-0.436	-0.478	0.035
Ddia6719	HGI48_RS00625	HGI48_RS00625		M55 family metallopeptidase	0.282	-1.776	0.628	-0.419	-0.271	-1.355	-0.488	-0.601	-0.779	-1.137	-1.016	0.423	-1.039	-0.952	-0.684	-0.570	-0.535	-1.194	-2.064	0.286	0.240	-1.544	-1.209	0.131	-0.537	0.754	-0.229	-0.058	-1.117	-1.344	-1.765	0.697	0.168
Ddia6719	HGI48_RS00630	HGI48_RS00630		P1 family peptidase	-0.340	0.075	-2.173	0.059	-0.448	-1.383	-0.327	-0.890	1.150	0.987	-1.594	-0.117	-1.016	-0.307	-1.693	2.244	0.363	-0.604	-3.183	-0.182	0.232	-0.111	0.419	0.752	-1.610	0.299	0.144	-0.231	-0.246	-1.142	-0.936	-0.520	-0.303
Ddia6719	HGI48_RS00635	HGI48_RS00635		ABC transporter permease subunit	0.254	-0.101	-0.167	-0.327	-0.560	0.590	0.462	1.024	-0.064	-0.511	-0.184	-0.037	0.414	0.997	0.941	0.478	1.011	0.109	-1.211	0.909	0.598	0.438	-1.894	1.225	-0.557	-0.519	1.992	0.030	-0.081	0.540	0.560	-0.815	0.105
Ddia6719	HGI48_RS00640	HGI48_RS00640		ABC transporter permease subunit	-0.815	-0.062	1.671	-0.176	-0.735	0.999	-0.854	0.349	-0.003	-0.400	1.402	-1.153	-0.068	-0.377	-1.734	0.914	1.987	0.044	-1.808	0.027	1.737	-0.293	2.207	-0.351	-0.139	-0.278	-0.255	-0.765	0.533	-0.539	-0.575	0.257	0.045
Ddia6719	HGI48_RS00645	HGI48_RS00645		glutathione ABC transporter substrate-binding protein	-0.643	0.468	-1.139	-0.081	-0.484	-0.302	0.181	-0.001	0.804	-0.495	0.200	0.078	-0.449	-0.039	-0.340	-0.857	-0.680	-0.472	-1.024	-0.572	-1.017	-0.767	0.495	-0.592	-1.172	-0.849	-0.667	-1.047	-0.459	0.419	-0.327	0.971	1.743
Ddia6719	HGI48_RS00650	HGI48_RS00650		ABC transporter ATP-binding protein	0.912	1.575	0.236	1.533	1.213	1.693	4.045	1.638	1.656	1.210	2.963	2.974	2.428	2.942	2.712	1.471	2.324	2.017	0.551	1.266	-2.330	3.066	2.706	2.716	2.686	1.704	1.472	1.641	1.654	1.339	2.522	1.116	2.870
Ddia6719	HGI48_RS00655	HGI48_RS00655		L-Ala-D/L-Glu epimerase	0.380	-0.354	-2.130	-0.892	0.323	-1.476	1.452	-0.303	-2.691	1.134	0.283	-0.326	0.459	0.616	-1.244	2.036	0.089	-0.388	-2.119	0.160	-0.085	-0.549	0.180	0.843	0.600	-0.926	-1.527	0.853	0.390	0.112	-0.171	0.146	-1.384
Ddia6719	HGI48_RS00660	HGI48_RS00660		DUF1611 domain-containing protein	-1.204	-0.063	-1.413	-1.379	0.263	0.058	0.720	-0.082	1.269	0.446	-0.465	-1.756	-0.525	0.617	-0.042	0.710	0.480	-0.109	-0.851	-1.265	-0.915	-0.571	1.329	-0.065	-1.444	-0.708	0.260	0.272	-0.727	-1.116	-0.227	1.679	-0.986
Ddia6719	HGI48_RS00665	HGI48_RS00665		DUF202 domain-containing protein	-0.491	-0.960	0.109	-0.701	0.630	1.422	0.407	0.171	1.939	1.058	-0.389	-1.947	-1.101	-1.705	-2.141	0.320	-0.088	-1.763	0.804	-2.909	0.280	-0.800	-0.084	-0.868	1.559	0.241	0.909	-1.445	1.138	-0.044	0.003	-0.595	0.738
Ddia6719	HGI48_RS00675	HGI48_RS00675		ribonuclease PH	-0.276	1.815	0.049	-0.676	0.702	-0.284	-0.516	1.209	-0.863	-0.842	0.043	-0.604	-0.981	-0.453	-1.298	0.418	0.529	0.843	1.185	1.335	-0.438	0.919	-1.207	0.079	-0.064	0.536	1.495	0.194	-0.181	0.039	-1.876	-0.245	0.663
Ddia6719	HGI48_RS00680	HGI48_RS00680		orotate phosphoribosyltransferase	-0.046	0.064	-0.480	-1.206	0.296	-1.258	-1.502	-0.882	-1.622	-0.359	-2.323	-2.820	-3.331	-2.009	-1.744	-3.552	-2.018	-2.121	0.011	-1.362	-2.335	-3.245	-3.221	-3.822	-2.192	-3.607	-3.430	-3.011	-3.266	-1.915	-2.462	-2.073	-1.550
Ddia6719	HGI48_RS00685	HGI48_RS00685		nucleoid occlusion factor SlmA	0.216	-1.160	-1.138	-2.283	-0.354	-0.437	-1.268	-0.526	-0.407	-1.415	-0.189	-0.682	-0.693	-4.077	-2.727	-2.993	-0.536	-0.974	-1.879	0.052	0.369	-1.739	-0.774	-0.999	-1.686	-1.490	-1.313	-1.961	-1.930	-2.010	-2.326	-0.251	-2.316
Ddia6719	HGI48_RS00700	HGI48_RS00700		DNA repair protein RadC	-2.757	-1.732	1.012	1.467	-0.875	0.184	0.093	0.442	0.854	-1.246	0.476	1.041	-0.393	-1.406	-2.010	-0.124	-0.086	-0.467	-1.186	1.747	-1.463	0.176	0.883	0.265	0.807	0.568	-1.152	-0.981	0.574	-2.830	-1.562	-1.249	-1.170
Ddia6719	HGI48_RS00715	HGI48_RS00715		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	0.441	1.329	-0.835	-0.030	0.936	-0.518	1.603	-0.187	0.441	0.061	-0.357	-0.077	0.641	1.408	-0.623	-0.147	-0.356	0.553	1.185	-0.459	1.297	-0.250	-0.048	0.770	1.247	0.301	-0.046	0.483	0.656	1.112	-0.380	1.428	-1.171
Ddia6719	HGI48_RS00735	HGI48_RS00735		glycosyltransferase family 4 protein	-1.549	0.334	0.559	1.142	3.953	3.147	2.537	1.487	0.304	1.236	0.828	0.510	-0.547	0.781	-0.066	0.111	-0.058	-0.893	0.634	-1.430	-0.327	-0.323	-2.232	-0.390	-1.260	-0.904	-1.040	-0.643	-2.225	0.448	-0.995	-0.309	-1.315
Ddia6719	HGI48_RS00740	HGI48_RS00740		glycosyltransferase family 9 protein	0.162	-0.555	-1.157	-0.827	1.479	3.398	1.316	3.896	3.885	4.287	5.305	4.526	4.805	4.708	3.421	3.380	-3.185	-2.913	-3.736	-1.669	-2.250	-3.685	-4.105	-2.006	-2.247	-2.922	-4.414	-3.463	-1.760	-2.512	-0.760	-2.193	-6.418
Ddia6719	HGI48_RS00755	HGI48_RS00755		putative lipopolysaccharide heptosyltransferase III	-0.684	0.491	-2.683	-0.275	2.281	3.206	4.042	2.456	3.452	2.180	4.850	5.361	3.674	3.932	1.651	0.345	-2.163	-2.445	-1.960	-3.198	-1.508	-2.916	-2.048	-1.318	-1.648	0.266	-1.298	-2.114	-2.031	-1.995	-0.675	-2.759	-2.679
Ddia6719	HGI48_RS00775	HGI48_RS00775		divergent polysaccharide deacetylase family protein	2.212	-0.125	-0.690	0.064	-1.609	-0.513	-1.181	-0.041	1.376	0.197	0.669	1.528	0.834	0.779	1.041	0.787	0.683	0.579	0.834	0.570	2.377	0.042	0.132	-0.302	0.235	2.652	-0.516	0.074	-0.514	0.033	0.191	0.595	-0.525
Ddia6719	HGI48_RS00780	HGI48_RS00780		murein hydrolase activator EnvC	-3.478	-1.131	-0.789	-0.969	-1.800	-0.499	-0.775	-1.355	-1.637	0.574	1.875	0.607	0.747	0.928	0.059	-0.036	1.706	-0.901	0.150	1.062	-0.352	0.957	1.377	1.427	1.567	3.521	0.292	-0.071	1.026	0.876	1.669	0.606	-0.247
Ddia6719	HGI48_RS00785	HGI48_RS00785		rhodanese-like domain-containing protein	-0.745	-0.106	0.145	0.173	-3.284	-0.893	-1.243	0.207	-2.349	-1.517	-0.995	0.031	-1.725	-0.674	-0.837	-0.543	-2.321	-1.433	-1.453	-0.318	-0.280	-1.428	-0.828	-1.372	-0.892	2.318	0.346	-0.392	-1.415	-1.871	-0.542	-0.901	0.450
Ddia6719	HGI48_RS00790	HGI48_RS00790		protein-export chaperone SecB	-2.338	-1.678	-2.350	-0.763	0.490	0.090	0.491	-0.446	0.029	-0.350	-0.314	-0.707	0.245	0.397	-1.175	0.505	0.799	-1.248	-0.417	0.267	-1.432	-0.092	-1.724	0.891	-0.328	-0.148	-0.320	-0.803	-1.569	-0.048	-1.137	-0.814	-1.395
Ddia6719	HGI48_RS00795	HGI48_RS00795		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	-0.782	-0.116	0.223	0.403	0.279	-0.255	-1.520	-1.903	-1.671	-1.965	-0.343	-0.939	-0.385	0.129	-1.371	-0.831	2.377	-0.382	-0.822	0.416	-0.220	-0.091	-2.155	-0.572	-2.157	0.337	-0.917	-1.003	0.756	-1.499	-0.674	0.599	-0.809
Ddia6719	HGI48_RS00800	HGI48_RS00800		serine O-acetyltransferase	-1.426	-1.008	0.943	-0.282	0.749	-0.221	-0.054	-0.475	-1.432	-1.624	0.007	-2.311	0.757	0.196	0.784	-0.112	-0.272	-2.209	-0.087	1.362	0.395	-0.040	-0.182	-1.254	-0.727	-0.069	-0.941	0.311	-0.548	-1.093	-2.081	-0.425	-2.175
Ddia6719	HGI48_RS00805	HGI48_RS00805		lipid IV(A) palmitoyltransferase PagP	0.412	1.378	-0.287	0.483	0.027	-0.309	-2.333	0.197	0.277	-0.232	0.123	0.570	0.347	-0.451	-0.616	1.227	0.336	0.679	1.045	1.305	-1.142	-0.758	-0.136	-0.923	0.740	2.017	0.133	-0.370	1.170	0.230	0.989	1.023	0.356
Ddia6719	HGI48_RS00810	HGI48_RS00810		DMT family transporter	0.231	0.150	-0.198	0.273	-0.347	0.299	0.789	-0.395	1.229	-0.006	0.197	0.757	-0.247	-1.613	0.247	0.079	0.836	0.645	0.334	-0.708	0.870	-0.215	-0.936	0.548	-0.296	-1.385	0.560	0.859	-0.071	-0.496	0.672	-0.638	0.765
Ddia6719	HGI48_RS00815	HGI48_RS00815		HTH-type transcriptional regulator MetR	-0.046	-0.277	-1.525	-2.311	-0.358	-1.057	-0.374	-1.342	-1.551	0.723	-1.068	-4.316	-6.205	-4.113	-4.156	-3.394	-4.044	-1.737	-1.838	-1.587	-2.260	-1.015	-4.373	-2.245	-2.021	-1.939	-0.985	-2.503	-1.044	-1.762	0.107	-2.169	-0.963
Ddia6719	HGI48_RS00820	HGI48_RS00820		5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase	0.495	-0.414	-0.635	0.037	0.800	-0.613	0.205	0.272	-0.257	-1.479	-0.610	-1.134	-4.292	-1.145	-2.092	-1.243	-1.668	0.374	-2.854	-2.550	-0.599	-0.123	-0.829	-1.210	-1.672	-0.944	-0.535	-1.104	-1.699	-1.136	-1.394	-1.069	-0.775
Ddia6719	HGI48_RS00825	HGI48_RS00825		dienelactone hydrolase family protein	0.446	-1.082	0.546	-0.340	-0.288	-1.786	-0.542	-0.830	-0.708	-0.089	-1.877	-1.948	-0.788	-0.446	0.229	0.001	-0.708	-0.601	-0.139	-0.590	0.859	-1.238	-0.928	0.205	1.294	0.389	-0.003	-0.259	-1.178	-0.147	-0.314	-1.040	-0.663
Ddia6719	HGI48_RS00830	HGI48_RS00830		uridine phosphorylase	-0.284	-0.169	-0.845	0.168	-0.838	-2.256	-0.717	-0.525	0.923	0.384	-0.904	-0.847	-0.616	-2.680	-0.416	0.191	-1.379	-1.374	-1.770	-0.718	-0.298	0.413	0.090	-0.002	0.879	-0.591	-2.049	-0.413	0.254	-1.931	-0.171	-1.648	-0.399
Ddia6719	HGI48_RS00835	HGI48_RS00835		tyrosine-protein phosphatase	-1.041	0.182	-0.805	-2.153	0.596	-0.860	-0.623	0.570	0.116	0.112	-0.065	-0.610	0.013	-0.249	1.824	-0.037	0.065	-0.992	2.336	0.180	0.073	-0.451	0.383	-1.780	-0.409	-1.004	-0.231	-0.109	-0.799	-1.519	-1.192	1.322	0.676
Ddia6719	HGI48_RS00840	HGI48_RS00840		SocA family protein	1.235	0.081	-0.880	2.853	1.303	-0.088	0.959	-0.290	-0.876	0.490	1.848	-0.526	-0.674	0.313	-0.065	-0.267	0.814	1.073	1.374	0.292	-0.089	0.660	0.033	-0.035	0.045	0.802	-0.598	1.158	0.186	0.739	-1.055	-1.060	0.504
Ddia6719	HGI48_RS00845	HGI48_RS00845		hypothetical protein	-0.796	-0.442	-0.864	-1.273	0.034	-0.360	-0.844	-0.106	-0.086	0.460	-0.036	-0.765	0.960	0.118	-2.801	-0.169	-2.168	0.425	3.331	-1.111	-1.080	-0.064	-0.884	1.475	-1.505	0.222	0.251	-0.072	0.838	1.116	1.087	-0.193	0.270
Ddia6719	HGI48_RS00850	HGI48_RS00850		phosphoenolpyruvate carboxylase	-0.544	-0.617	-0.179	-0.957	0.171	-1.613	-0.376	-0.617	-1.243	-2.540	-8.626	-10.287	-12.618	-7.840	-8.870	-11.665	0.584	-0.088	-1.476	0.738	-0.538	0.032	0.147	-0.027	-0.983	1.055	-1.157	-1.308	-0.968	-0.430	0.008	-0.076	0.154
Ddia6719	HGI48_RS00855	HGI48_RS00855		PTS transporter subunit EIIC	1.050	-0.288	0.203	-0.053	-0.724	1.030	-0.796	0.245	-0.081	1.586	-1.178	-0.311	0.515	0.430	0.302	0.002	-0.059	1.474	1.100	1.321	2.855	0.857	0.134	-0.244	2.436	0.769	1.737	0.233	-0.052	1.222	1.168	0.372	1.268
Ddia6719	HGI48_RS00860	HGI48_RS00860		starvation-sensing protein RspA	1.037	0.298	-0.021	-0.351	-0.895	-0.474	0.382	0.298	1.582	-0.357	0.994	0.628	0.075	-0.490	2.296	-0.303	1.506	0.176	0.553	1.746	-0.299	0.727	1.398	0.718	0.555	-0.314	2.036	1.588	-0.077	0.670	0.415	-0.938	1.777
Ddia6719	HGI48_RS00865	HGI48_RS00865		GntR family transcriptional regulator	0.315	-0.619	-0.073	0.923	0.037	-2.240	-0.754	-0.937	-0.093	-1.068	0.149	-0.807	-0.457	-0.678	0.572	0.062	0.770	-0.633	3.182	0.550	-1.395	-0.709	-0.173	1.035	2.074	0.218	0.064	-1.219	1.426	-1.962	0.672	-0.109	0.376
Ddia6719	HGI48_RS00870	HGI48_RS00870		acetylornithine deacetylase	0.195	-0.935	-0.117	-0.053	1.098	0.108	0.412	1.826	1.272	1.989	-4.144	-1.753	-2.476	-3.943	-1.884	-4.007	-1.092	-1.036	-1.014	-0.214	-2.377	-1.629	-1.330	-0.660	-1.059	-0.037	-0.692	-1.694	-0.750	0.878	-0.329	-1.361	-0.420
Ddia6719	HGI48_RS00875	HGI48_RS00875		N-acetyl-gamma-glutamyl-phosphate reductase	0.569	0.514	0.049	0.216	0.830	0.231	0.084	0.176	1.644	1.063	-5.096	-2.669	-3.593	-4.581	-2.442	-3.263	-0.391	-0.667	1.248	0.544	-1.205	-0.907	0.282	-0.179	-1.017	-1.160	-0.535	0.484	-1.820	0.096	1.481	-1.675	-0.480
