OG_id	essentiality_class	pct_core	n_genes	n_organisms	n_essential_organisms	frac_essential	rep_gene	rep_desc
OG12403	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12404	never_essential	0.0	1	1	0	0.0		CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein
OG12405	never_essential	33.33333333333333	6	6	0	0.0		chemotaxis protein
OG12406	never_essential	100.0	3	3	0	0.0		Predicted acyltransferases
OG12407	universally_essential	100.0	2	2	2	1.0		chromosome partitioning protein ParB
OG12408	never_essential	70.0	10	9	0	0.0		aminotransferase
OG12409	variably_essential	100.0	7	7	1	0.1428571428571428		membrane protein
OG12410	never_essential	100.0	2	2	0	0.0		decarboxylase UbiD
OG12411	never_essential	50.0	2	2	0	0.0		major facilitator transporter
OG12412	never_essential	100.0	1	1	0	0.0		Low affinity Fe/Cu permease
OG12413	never_essential	40.0	5	5	0	0.0		hypothetical protein
OG12414	never_essential	100.0	1	1	0	0.0		conserved exported protein of unknown function
OG12415	never_essential	60.0	5	5	0	0.0		LysR family transcriptional regulator
OG12416	variably_essential	100.0	2	2	1	0.5		hypothetical protein
OG12417	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12418	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12419	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12420	never_essential	100.0	6	6	0	0.0		sigma-54-dependent Fis family transcriptional regulator
OG12421	never_essential	83.33333333333334	6	6	0	0.0		Tetratricopeptide repeat-containing protein
OG12422	never_essential	100.0	2	2	0	0.0		sugar ABC transporter permease
OG12423	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12424	variably_essential	100.0	1	1	1	0.5		NAD(P) transhydrogenase subunit beta
OG12425	variably_essential	100.0	2	2	1	0.25		squalene-hopene/tetraprenyl-beta-curcumene cyclase
OG12426	variably_essential	100.0	1	1	1	0.5		competence protein ComEA
OG12427	variably_essential	100.0	1	1	1	0.5		Protein of unknown function (DUF3309)
OG12428	never_essential	100.0	2	2	0	0.0		membrane protein
OG12429	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12430	never_essential	100.0	2	2	0	0.0		porin
OG12431	never_essential	100.0	1	1	0	0.0		Lysophospholipase L1
OG12432	never_essential	100.0	1	1	0	0.0		two component, sigma54 specific, transcriptional regulator, NtrC subfamily, Fis family
OG12433	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG12434	never_essential	100.0	1	1	0	0.0		Tetratricopeptide (TPR) repeat
OG12435	variably_essential	75.0	4	4	2	0.4		hypothetical protein
OG12436	never_essential	60.0	5	5	0	0.0		DUF3108 domain-containing protein
OG12437	variably_essential	80.0	5	5	2	0.4		polyketide cyclase
OG12438	universally_essential	100.0	1	1	2	1.0		photosystem reaction center subunit H
OG12439	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12440	variably_essential	100.0	1	1	1	0.5		Tfp pilus assembly protein PilV
OG12441	never_essential	100.0	6	6	0	0.0		acetoacetate decarboxylase
OG12442	never_essential	100.0	14	14	0	0.0		DUF2214 domain-containing protein
OG12443	never_essential	75.0	4	4	0	0.0		amylo-alpha-1 6-glucosidase
OG12444	variably_essential	66.66666666666666	3	3	1	0.3333333333333333		UreE urease accessory, N-terminal
OG12445	never_essential	100.0	1	1	0	0.0		plasmid maintenance system antidote protein
OG12446	variably_essential	50.0	2	2	1	0.5		LysR family transcriptional regulator
OG12447	never_essential	100.0	5	5	0	0.0		ABC spermidine/putrescine transporter, inner membrane subunit
OG12448	variably_essential	100.0	1	1	1	0.5		Protein of unknown function (DUF2866)
OG12449	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12450	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12451	variably_essential	0.0	2	2	1	0.5		hypothetical protein
OG12452	never_essential	0.0	1	1	0	0.0		histidine kinase
OG12453	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12454	never_essential	100.0	1	1	0	0.0		membrane protein
OG12455	variably_essential	100.0	2	2	1	0.5		hypothetical protein
OG12456	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12457	never_essential	57.14285714285714	7	7	0	0.0		signal peptidase
OG12458	variably_essential	0.0	2	2	1	0.5		transposase (fragment)
OG12459	never_essential	100.0	1	1	0	0.0		peptidase M23
OG12460	variably_essential	100.0	1	1	1	0.5		4Fe-4S dicluster domain-containing protein
OG12461	never_essential	0.0	1	1	0	0.0		Autotransporter adhesin
OG12462	never_essential	100.0	4	4	0	0.0		hypothetical protein
OG12463	never_essential	0.0	1	1	0	0.0		Protein of unknown function (DUF3443)
OG12464	variably_essential	100.0	2	2	1	0.5		hypothetical protein
OG12465	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12466	never_essential	100.0	2	2	0	0.0		outer membrane protein OmpU
OG12467	never_essential	100.0	2	2	0	0.0		polysaccharide deacetylase
OG12468	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12469	universally_essential	33.33333333333333	3	2	3	1.0		hypothetical protein
OG12470	never_essential	100.0	1	1	0	0.0		Hemin uptake protein hemP
OG12471	never_essential	100.0	1	1	0	0.0		transcriptional regulator, LysR family
OG12472	universally_essential	100.0	1	1	2	1.0		protein of unknown function (DUF4148)
OG12473	never_essential	100.0	1	1	0	0.0		transcriptional regulator, IclR family
OG12474	variably_essential	100.0	1	1	1	0.5		FAD-dependent oxidoreductase
OG12475	variably_essential	100.0	3	3	3	0.75		Uncharacterized membrane protein
OG12476	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12477	never_essential	50.0	2	2	0	0.0		cell envelope biogenesis protein OmpA
OG12478	never_essential	100.0	3	3	0	0.0		diguanylate cyclase
OG12479	never_essential	90.0	10	8	0	0.0		cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
OG12480	variably_essential	100.0	6	6	4	0.5714285714285714		DUF2059 domain-containing protein
OG12481	universally_essential	100.0	1	1	2	1.0		lipoprotein NlpD
OG12482	never_essential	0.0	3	3	0	0.0		ATP-dependent DNA helicase PcrA
OG12483	variably_essential	50.0	2	2	1	0.3333333333333333		deoxyuridine 5`-triphosphate nucleotidohydrolase
OG12484	never_essential	100.0	6	6	0	0.0		Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)
OG12485	never_essential	0.0	1	1	0	0.0		Putative SOS response-associated peptidase YedK
OG12486	universally_essential	0.0	1	1	2	1.0		hypothetical protein
OG12487	never_essential	0.0	2	2	0	0.0		diguanylate cyclase
OG12488	variably_essential	100.0	1	1	1	0.5		transcriptional regulator
OG12489	never_essential	100.0	1	1	0	0.0		monosaccharide ABC transporter substrate-binding protein, CUT2 family
OG12490	variably_essential	50.0	6	5	4	0.5714285714285714		Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family
OG12491	never_essential	50.0	4	4	0	0.0		dTDP-glucose 4,6-dehydratase
OG12492	never_essential	100.0	3	3	0	0.0		protein of unknown function (DUF1839)
OG12493	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12494	universally_essential	100.0	1	1	2	1.0		Uncharacterized conserved protein YjbJ, UPF0337 family
OG12495	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG12496	never_essential	100.0	2	2	0	0.0		FIG01001988: hypothetical protein
OG12497	never_essential	100.0	3	3	0	0.0		acetolactate synthase-1/2/3 large subunit
OG12498	never_essential	100.0	1	1	0	0.0		AraC family transcriptional regulator
OG12499	never_essential	100.0	1	1	0	0.0		Protein of unknown function (DUF3311)
OG12500	never_essential	100.0	1	1	0	0.0		lipoprotein
OG12501	never_essential	66.66666666666666	6	6	0	0.0		hypothetical protein
OG12502	variably_essential	100.0	1	1	1	0.5		protein of unknown function (DUF4148)
OG12503	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG12504	never_essential	100.0	1	1	0	0.0		4-cresol dehydrogenase (hydroxylating) (EC 1.17.99.1)
OG12505	never_essential	33.33333333333333	3	3	0	0.0		polysaccharide deacetylase
OG12506	never_essential	100.0	1	1	0	0.0		Outer membrane protein (porin)
OG12507	never_essential	33.33333333333333	3	3	0	0.0		cytidine deaminase
OG12508	variably_essential	100.0	2	2	1	0.5		Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain
OG12509	never_essential	100.0	1	1	0	0.0		Uncharacterized conserved protein
OG12510	never_essential	100.0	1	1	0	0.0		XRE family transcriptional regulator
OG12511	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12512	never_essential	100.0	2	2	0	0.0		N(5)-hydroxyornithine transformylase PvdF
OG12513	never_essential	100.0	3	3	0	0.0		Uncharacterized conserved protein, DUF2252 family
OG12514	never_essential	92.3076923076923	13	12	0	0.0		DNA/RNA non-specific endonuclease
OG12515	variably_essential	88.88888888888889	9	7	1	0.125		Disease resistance protein / Tetratricopeptide repeat-containing protein
OG12516	never_essential	0.0	1	1	0	0.0		Outer membrane protein (porin)
OG12517	never_essential	100.0	1	1	0	0.0		protein of unknown function (DUF4148)
OG12518	never_essential	100.0	1	1	0	0.0		DNA-3-methyladenine glycosylase
OG12519	never_essential	100.0	2	2	0	0.0		DSF synthase
OG12520	variably_essential	0.0	2	2	1	0.5		urea ABC transporter substrate-binding protein
OG12521	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12522	variably_essential	33.33333333333333	3	3	1	0.25		Thioredoxin
OG12523	variably_essential	88.88888888888889	9	7	1	0.125		Small uncharacterized protein Bpro_4170
OG12524	never_essential	100.0	1	1	0	0.0		racemase
OG12525	never_essential	100.0	1	1	0	0.0		diguanylate phosphodiesterase
OG12526	never_essential	100.0	5	4	0	0.0		thioredoxin reductase (NADPH)
OG12527	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12528	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12529	variably_essential	100.0	5	5	2	0.3333333333333333		Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family
OG12530	never_essential	100.0	1	1	0	0.0		Protein of unknown function (DUF2844)
OG12531	variably_essential	100.0	2	2	1	0.5		LysR family transcriptional regulator
OG12532	never_essential	0.0	1	1	0	0.0		Ketosteroid isomerase-related protein
OG12534	variably_essential	100.0	1	1	1	0.5		transcriptional regulator, PadR family
OG12535	never_essential	100.0	1	1	0	0.0		Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)
OG12537	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12538	variably_essential	100.0	1	1	1	0.5		Protein of unknown function (DUF2866)
OG12539	never_essential	100.0	2	2	0	0.0		aminomethyltransferase
OG12540	variably_essential	50.0	2	2	1	0.25		Sugar phosphate isomerase/epimerase
OG12541	variably_essential	100.0	2	2	1	0.25		NAD-dependent epimerase
OG12542	variably_essential	100.0	5	5	1	0.2		PAS domain-containing protein
OG12543	never_essential	0.0	1	1	0	0.0		isochorismatase
OG12544	never_essential	0.0	1	1	0	0.0		Gluconate 2-dehydrogenase subunit 3
OG12545	variably_essential	100.0	8	8	1	0.1111111111111111		Protein of unknown function (DUF2946)
OG12546	never_essential	100.0	1	1	0	0.0		membrane protein
OG12547	variably_essential	100.0	3	3	1	0.3333333333333333		cupin
OG12548	never_essential	100.0	1	1	0	0.0		Protein of unknown function (DUF3005)
OG12550	never_essential	100.0	1	1	0	0.0		Glycosyltransferases involved in cell wall biogenesis
OG12551	never_essential	100.0	6	6	0	0.0		mannose-6-phosphate isomerase
OG12552	never_essential	100.0	4	4	0	0.0		esterase-like activity of phytase family protein
OG12553	never_essential	71.42857142857143	7	7	0	0.0		ABC transporter permease
OG12554	variably_essential	100.0	9	9	1	0.1		C-5 sterol desaturase
OG12555	variably_essential	100.0	1	1	1	0.5		diguanylate phosphodiesterase
OG12556	never_essential	100.0	2	2	0	0.0		Mll1515 protein
OG12557	never_essential	100.0	1	1	0	0.0		Protein of unknown function (DUF3443)
OG12558	never_essential	16.666666666666664	6	6	0	0.0		hypothetical protein
OG12559	never_essential	100.0	5	5	0	0.0		hypothetical protein
OG12560	never_essential	50.0	2	2	0	0.0		CHAD domain-containing protein
OG12561	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12562	never_essential	100.0	1	1	0	0.0		NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
OG12563	never_essential	100.0	1	1	0	0.0		flagellar biosynthesis regulator FlhF
OG12564	variably_essential	100.0	1	1	1	0.5		membrane protein
OG12565	variably_essential	50.0	4	3	1	0.3333333333333333		hypothetical protein
OG12566	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12567	never_essential	100.0	1	1	0	0.0		ser/threonine protein phosphatase
OG12568	never_essential	100.0	1	1	0	0.0		RNA polymerase sigma-70 factor, ECF subfamily
OG12569	never_essential	50.0	6	6	0	0.0		histidine kinase
OG12570	never_essential	100.0	1	1	0	0.0		membrane protein
OG12571	variably_essential	0.0	2	2	1	0.5		hypothetical protein
OG12572	never_essential	100.0	1	1	0	0.0		dehydrogenase
OG12573	variably_essential	100.0	1	1	1	0.5		Uncharacterized protein YPO0702
OG12574	variably_essential	100.0	5	5	2	0.3333333333333333		lipoprotein
OG12575	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12576	never_essential	100.0	6	6	0	0.0		patatin
OG12577	never_essential	100.0	1	1	0	0.0		methyl-accepting chemotaxis protein
OG12578	never_essential	100.0	2	2	0	0.0		ribosome-associated protein IOJAP
OG12579	never_essential	100.0	11	11	0	0.0		alpha-2-macroglobulin family protein
OG12580	never_essential	100.0	2	2	0	0.0		aspartate aminotransferase
OG12582	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12583	variably_essential	66.66666666666666	3	3	1	0.25		Uncharacterized conserved protein
OG12584	never_essential	50.0	2	2	0	0.0		acetoacetyl-CoA synthase
OG12585	never_essential	100.0	1	1	0	0.0		phospholipase C
OG12586	never_essential	100.0	2	2	0	0.0		2-aminoethylphosphonate transport system permease protein
OG12587	never_essential	100.0	1	1	0	0.0		nuclear protein SET
OG12588	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG12589	never_essential	100.0	8	8	0	0.0		N-acetyltransferase
OG12590	never_essential	100.0	7	7	0	0.0		exonuclease
OG12591	variably_essential	100.0	2	2	1	0.3333333333333333		protein of unknown function (DUF2760)
OG12592	never_essential	100.0	2	2	0	0.0		membrane protein
OG12593	never_essential	100.0	1	1	0	0.0		ADP-heptose:LPS heptosyltransferase
OG12594	never_essential	100.0	4	4	0	0.0		Transglutaminase-like enzyme, putative cysteine protease
OG12595	never_essential	100.0	4	4	0	0.0	malQ	glycogen-debranching protein
OG12597	never_essential	100.0	6	6	0	0.0		SAM-dependent methyltransferase PhcB
OG12598	never_essential	50.0	2	2	0	0.0		MarR family transcriptional regulator
OG12599	variably_essential	100.0	1	1	1	0.5		response regulator receiver
OG12600	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12601	never_essential	100.0	1	1	0	0.0		Uncharacterized protein conserved in bacteria
OG12602	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12603	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12604	never_essential	66.66666666666666	3	3	0	0.0		Aminoglycoside phosphotransferase
OG12605	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12606	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12607	never_essential	100.0	1	1	0	0.0		general secretion pathway protein J
OG12608	never_essential	33.33333333333333	3	3	0	0.0		Catalase domain-containing protein
OG12609	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12610	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12611	universally_essential	100.0	1	1	2	1.0		transcriptional regulator, ArsR family
OG12612	never_essential	71.42857142857143	7	7	0	0.0		2-oxoglutarate-dependent dioxygenase
OG12613	never_essential	50.0	2	2	0	0.0		LysR family transcriptional regulator
OG12614	never_essential	100.0	5	5	0	0.0		DUF1800 domain-containing protein
OG12615	variably_essential	66.66666666666666	3	3	1	0.25		Aminoglycoside/hydroxyurea antibiotic resistance kinase
OG12616	never_essential	50.0	2	2	0	0.0		protein kinase
OG12617	never_essential	100.0	1	1	0	0.0		protein TonB
OG12618	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12619	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12620	variably_essential	66.66666666666666	3	3	1	0.25		3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)
OG12621	never_essential	100.0	2	2	0	0.0		rod shape-determining protein MreB
OG12622	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12623	variably_essential	100.0	7	7	1	0.125		ATPase
OG12624	never_essential	71.42857142857143	7	7	0	0.0		membrane protein
OG12625	never_essential	100.0	1	1	0	0.0		Cytochrome c, mono- and diheme variants
OG12626	variably_essential	100.0	2	2	1	0.5		hypothetical protein
OG12627	never_essential	100.0	1	1	0	0.0		glycosyl transferase
OG12628	variably_essential	100.0	7	6	7	0.875		bacteriolytic lipoprotein entericidin AB
OG12629	never_essential	100.0	2	2	0	0.0		serine kinase
OG12630	never_essential	0.0	1	1	0	0.0		porin
OG12631	never_essential	100.0	2	2	0	0.0		flagellar transcriptional regulator FlhD
OG12632	never_essential	100.0	2	2	0	0.0		sugar ABC transporter permease
OG12633	never_essential	100.0	1	1	0	0.0		Uncharacterized conserved protein, DUF427 family
OG12634	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12635	variably_essential	100.0	4	4	2	0.5		protein of unknown function DUF1486 (RefSeq)
OG12636	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12637	never_essential	100.0	1	1	0	0.0		protein of unknown function (DUF4148)
OG12638	never_essential	0.0	1	1	0	0.0		photosystem reaction center subunit H
OG12639	never_essential	0.0	1	1	0	0.0		MFS transporter
OG12640	never_essential	100.0	1	1	0	0.0		transcriptional regulator
OG12641	never_essential	100.0	1	1	0	0.0		Tetratricopeptide repeat-containing protein
OG12642	never_essential	100.0	6	6	0	0.0		DUF2252 domain-containing protein
OG12643	variably_essential	90.0	10	10	1	0.0833333333333333		electron transfer flavoprotein, beta subunit
OG12644	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12645	never_essential	100.0	3	3	0	0.0		glycosyl transferase
OG12646	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12647	never_essential	66.66666666666666	3	3	0	0.0		membrane protein
OG12648	never_essential	100.0	3	3	0	0.0		ATP-dependent Lon protease
OG12649	never_essential	75.0	4	4	0	0.0		hypothetical protein
OG12650	variably_essential	0.0	1	1	1	0.5		transporter
OG12651	variably_essential	100.0	5	5	1	0.1666666666666666		Acyl-CoA dehydrogenase-related protein
OG12652	never_essential	42.857142857142854	7	6	0	0.0		Permease of the drug/metabolite transporter (DMT) superfamily
OG12653	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12654	never_essential	100.0	1	1	0	0.0		Autotransporter adhesin
OG12655	variably_essential	50.0	2	2	2	0.6666666666666666		urease subunit beta
OG12656	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12657	never_essential	75.0	4	4	0	0.0		(Y14336) putative extracellular protein containing predicted 35aa signal peptide
OG12658	never_essential	50.0	2	2	0	0.0		transcriptional regulator, LysR family
OG12659	never_essential	100.0	1	1	0	0.0		type IV pilus assembly protein PilQ
OG12660	never_essential	50.0	2	2	0	0.0		chromate transport protein (NCBI ptt file)
OG12661	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12662	never_essential	100.0	1	1	0	0.0		High potential iron-sulfur protein
OG12663	never_essential	85.71428571428571	7	7	0	0.0		peptidase M15B and M15C, D,D-carboxypeptidase VanY/endolysins protein
OG12664	never_essential	100.0	1	1	0	0.0		MFS transporter
OG12665	variably_essential	100.0	4	4	4	0.8		hypothetical protein
OG12666	never_essential	40.0	5	5	0	0.0		cupin domain-containing protein
OG12667	variably_essential	0.0	1	1	1	0.5		hypothetical protein
OG12668	variably_essential	85.71428571428571	7	7	7	0.875		anti-sigma-28 factor FlgM
OG12669	never_essential	50.0	2	2	0	0.0		peptidase U35
OG12670	never_essential	50.0	2	2	0	0.0		glyoxalase
OG12671	never_essential	100.0	1	1	0	0.0		porin
OG12672	never_essential	100.0	1	1	0	0.0		histidine kinase
OG12673	never_essential	100.0	1	1	0	0.0		Predicted outer membrane protein
OG12674	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12675	never_essential	66.66666666666666	6	6	0	0.0		methyl-accepting chemotaxis protein
OG12676	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12677	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12678	never_essential	25.0	4	4	0	0.0		Protein of unknown function (DUF3761)
OG12679	never_essential	100.0	1	1	0	0.0		oleate hydratase
OG12680	never_essential	100.0	3	3	0	0.0		GST / metaxin-like protein
OG12681	never_essential	100.0	2	2	0	0.0		ABC transporter substrate-binding protein
OG12682	never_essential	100.0	1	1	0	0.0		membrane fusion protein, multidrug efflux system
OG12683	never_essential	100.0	2	2	0	0.0		DUF2000 domain-containing protein
OG12684	never_essential	100.0	1	1	0	0.0		chemotaxis protein CheD
OG12686	never_essential	0.0	1	1	0	0.0		ADP-heptose:LPS heptosyltransferase
OG12687	never_essential	100.0	2	2	0	0.0		amino acid ABC transporter membrane protein 1, PAAT family
OG12688	never_essential	100.0	1	1	0	0.0		protein of unknown function (DUF4397)
OG12689	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12690	never_essential	100.0	2	2	0	0.0		solute:Na+ symporter, SSS family
OG12691	never_essential	83.33333333333334	6	6	0	0.0		cytochrome c5 family protein
OG12692	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12693	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12694	never_essential	100.0	1	1	0	0.0		LTXXQ motif family protein
OG12695	never_essential	100.0	1	1	0	0.0		cytochrome c oxidase subunit 2
OG12696	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12697	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12698	never_essential	100.0	6	6	0	0.0		PGDYG protein
OG12699	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12700	never_essential	50.0	2	2	0	0.0		conserved hypothetical protein
OG12701	never_essential	100.0	2	2	0	0.0		amidohydrolase
OG12702	never_essential	100.0	1	1	0	0.0		Tfp pilus assembly protein PilF
OG12703	never_essential	100.0	1	1	0	0.0		amino acid dehydrogenase
OG12705	never_essential	0.0	2	2	0	0.0		porin
OG12706	never_essential	0.0	2	2	0	0.0		ABC transporter ATP-binding protein
OG12707	never_essential	100.0	1	1	0	0.0		tRNA synthetase
OG12708	never_essential	33.33333333333333	3	3	0	0.0		cytochrome C551 peroxidase
OG12709	never_essential	100.0	2	2	0	0.0		Forkhead associated (FHA) domain, binds pSer, pThr, pTyr
OG12710	variably_essential	100.0	1	1	1	0.5		protein of unknown function (DUF3331)
OG12712	variably_essential	100.0	2	2	1	0.5		hypothetical protein
OG12713	never_essential	50.0	4	4	0	0.0		CopG family transcriptional regulator
OG12714	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12715	never_essential	100.0	1	1	0	0.0		peptide ABC transporter substrate-binding protein
OG12716	never_essential	100.0	2	2	0	0.0		bacteriocin-processing peptidase. Cysteine peptidase. MEROPS family C39
OG12717	variably_essential	0.0	1	1	1	0.5		hypothetical protein
OG12718	never_essential	100.0	1	1	0	0.0		putative spermidine/putrescine transport system ATP-binding protein
OG12719	never_essential	100.0	9	8	0	0.0		ABC transporter permease
OG12720	never_essential	100.0	2	2	0	0.0		LysR family transcriptional regulator
OG12721	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12722	never_essential	100.0	1	1	0	0.0		diguanylate cyclase
OG12723	never_essential	100.0	1	1	0	0.0		ribonuclease III
OG12724	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12725	variably_essential	66.66666666666666	3	3	1	0.3333333333333333		urease accessory protein UreF
OG12726	never_essential	100.0	1	1	0	0.0		Cytochrome c553
OG12727	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG12728	never_essential	100.0	5	5	0	0.0		acid phosphatase
OG12729	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12730	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG12731	variably_essential	50.0	2	2	1	0.3333333333333333		nucleoside ABC transporter membrane protein
OG12732	never_essential	100.0	1	1	0	0.0		Predicted membrane protein
OG12733	universally_essential	100.0	1	1	2	1.0		hypothetical protein
OG12734	never_essential	100.0	8	8	0	0.0		protein of unknown function (DUF4118)
OG12735	never_essential	100.0	3	3	0	0.0		Sensor protein FixL (EC 2.7.3.-)
OG12736	never_essential	100.0	2	2	0	0.0		transcriptional regulator
OG12737	variably_essential	85.71428571428571	7	7	6	0.8571428571428571		barnase inhibitor
OG12738	variably_essential	33.33333333333333	3	3	1	0.3333333333333333		haloacid dehalogenase
OG12739	never_essential	100.0	1	1	0	0.0		protein of unknown function (DUF4148)
OG12740	never_essential	33.33333333333333	3	3	0	0.0		GTP-binding protein
OG12741	never_essential	100.0	2	2	0	0.0		Protein of unknown function (DUF3311)
OG12742	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12743	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12744	never_essential	66.66666666666666	3	2	0	0.0		alpha/beta hydrolase
OG12745	variably_essential	83.33333333333334	6	5	1	0.1111111111111111		metallophosphoesterase
OG12746	never_essential	66.66666666666666	3	3	0	0.0		carboxymethylenebutenolidase
OG12747	never_essential	100.0	1	1	0	0.0		amino acid ABC transporter substrate-binding protein, PAAT family
OG12748	never_essential	33.33333333333333	3	3	0	0.0		hypothetical protein
OG12749	never_essential	100.0	2	2	0	0.0		isovaleryl-CoA dehydrogenase
OG12750	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG12751	never_essential	100.0	3	3	0	0.0		4-hydroxyphenylpyruvate dioxygenase
OG12752	never_essential	100.0	3	3	0	0.0		Protein of unknown function DUF142
OG12753	never_essential	100.0	1	1	0	0.0		carbohydrate ABC transporter membrane protein 1, CUT1 family
OG12754	never_essential	50.0	2	2	0	0.0		LysR family transcriptional regulator
OG12755	never_essential	100.0	4	4	0	0.0		5',5'''-P-1,P-4-tetraphosphate phosphorylase II-like
OG12756	never_essential	100.0	1	1	0	0.0		histidine kinase
OG12757	variably_essential	50.0	2	2	1	0.25		Uncharacterized conserved protein
OG12758	never_essential	100.0	1	1	0	0.0		molecular chaperone DnaJ
OG12759	never_essential	60.0	10	8	0	0.0	mocD	Fatty acid desaturase
OG12760	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12761	never_essential	33.33333333333333	3	3	0	0.0		oxidoreductase
OG12762	never_essential	100.0	2	2	0	0.0		Molecular chaperone DnaK (HSP70)
OG12763	never_essential	0.0	2	2	0	0.0		ABC transporter permease
OG12764	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG12765	variably_essential	0.0	2	2	1	0.5		carbonic anhydrase
OG12766	never_essential	87.5	8	8	0	0.0		glycosyl transferase family 1
OG12767	never_essential	100.0	1	1	0	0.0		glyoxalase
OG12768	never_essential	100.0	1	1	0	0.0		histidine kinase
OG12769	never_essential	100.0	3	3	0	0.0		Uncharacterized conserved protein, DUF2252 family
OG12770	variably_essential	100.0	2	2	1	0.5		ATPase
OG12771	never_essential	100.0	3	3	0	0.0		hypothetical protein
OG12772	never_essential	100.0	1	1	0	0.0		sorbose dehydrogenase
OG12773	never_essential	100.0	2	2	0	0.0		amidohydrolase
OG12774	variably_essential	100.0	1	1	1	0.5		glyoxalase/bleomycin resistance protein/dioxygenase
OG12775	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG12776	never_essential	50.0	2	2	0	0.0		isoprenylcysteine carboxyl methyltransferase
OG12777	never_essential	100.0	1	1	0	0.0		cytochrome P460
