berdl_cluster_id,adp1_cluster_id,is_core,is_auxiliary,is_singleton
NZ_MPVX01000022.1_1,NHSXFYEX_mmseqsCluster_3827,True,False,False
NZ_MPVX01000022.1_2,NHSXFYEX_mmseqsCluster_3391,True,False,False
NZ_MPVX01000024.1_3,NHSXFYEX_mmseqsCluster_4012,True,False,False
NZ_MPVX01000024.1_4,NHSXFYEX_mmseqsCluster_0318,True,False,False
NZ_MPVX01000024.1_5,NHSXFYEX_mmseqsCluster_2670,True,False,False
NZ_MPVX01000026.1_1,NHSXFYEX_mmseqsCluster_0735,False,True,True
NZ_MPVX01000028.1_5,NHSXFYEX_mmseqsCluster_3251,True,False,False
NZ_MPVX01000028.1_6,NHSXFYEX_mmseqsCluster_1500,True,False,False
NZ_MPVX01000028.1_7,NHSXFYEX_mmseqsCluster_1327,True,False,False
NZ_MPVX01000031.1_1,NHSXFYEX_mmseqsCluster_3016,False,True,True
NZ_MPVX01000035.1_1,NHSXFYEX_mmseqsCluster_3163,False,True,True
NZ_MPVX01000037.1_1,NHSXFYEX_mmseqsCluster_0169,False,True,False
NZ_MPVX01000039.1_1,NHSXFYEX_mmseqsCluster_3137,False,True,True
NZ_MPVX01000041.1_1,NHSXFYEX_mmseqsCluster_0726,False,True,True
NZ_MPVX01000041.1_2,NHSXFYEX_mmseqsCluster_3714,False,True,False
NZ_MPVX01000052.1_1,NHSXFYEX_mmseqsCluster_1712,False,True,True
NZ_MPVX01000055.1_1,NHSXFYEX_mmseqsCluster_0736,False,True,True
NZ_MPVY01000001.1_18,NHSXFYEX_mmseqsCluster_0543,True,False,False
NZ_MPVY01000001.1_20,NHSXFYEX_mmseqsCluster_0134,True,False,False
NZ_MPVY01000001.1_21,NHSXFYEX_mmseqsCluster_3980,True,False,False
NZ_MPVY01000001.1_50,NHSXFYEX_mmseqsCluster_3982,True,False,False
NZ_MPVY01000001.1_52,NHSXFYEX_mmseqsCluster_1437,True,False,False
NZ_MPVY01000001.1_53,NHSXFYEX_mmseqsCluster_1214,True,False,False
NZ_MPVY01000001.1_82,NHSXFYEX_mmseqsCluster_1676,True,False,False
NZ_MPVY01000001.1_84,NHSXFYEX_mmseqsCluster_2660,True,False,False
NZ_MPVY01000001.1_85,NHSXFYEX_mmseqsCluster_1666,True,False,False
NZ_MPVY01000002.1_101,NHSXFYEX_mmseqsCluster_3603,True,False,False
NZ_MPVY01000002.1_2,NHSXFYEX_mmseqsCluster_2672,True,False,False
NZ_MPVY01000002.1_34,NHSXFYEX_mmseqsCluster_3972,True,False,False
NZ_MPVY01000002.1_37,NHSXFYEX_mmseqsCluster_1904,True,False,False
NZ_MPVY01000002.1_5,NHSXFYEX_mmseqsCluster_3997,True,False,False
NZ_MPVY01000002.1_66,NHSXFYEX_mmseqsCluster_1375,True,False,False
NZ_MPVY01000002.1_69,NHSXFYEX_mmseqsCluster_4056,True,False,False
NZ_MPVY01000002.1_98,NHSXFYEX_mmseqsCluster_3596,True,False,False
NZ_MPVY01000003.1_353,NHSXFYEX_mmseqsCluster_0068,True,False,False
NZ_MPVY01000003.1_385,NHSXFYEX_mmseqsCluster_1187,True,False,False
NZ_MPVY01000003.1_417,NHSXFYEX_mmseqsCluster_3737,True,False,False
NZ_MPVY01000003.1_449,NHSXFYEX_mmseqsCluster_3695,True,False,False
NZ_MPVY01000003.1_482,NHSXFYEX_mmseqsCluster_1793,True,False,False
NZ_MPVY01000003.1_513,NHSXFYEX_mmseqsCluster_0386,True,False,False
NZ_MPVY01000003.1_545,NHSXFYEX_mmseqsCluster_3011,True,False,False
NZ_MPVY01000003.1_577,NHSXFYEX_mmseqsCluster_3681,True,False,False
NZ_MPVY01000003.1_609,NHSXFYEX_mmseqsCluster_1368,True,False,False
NZ_MPVY01000003.1_641,NHSXFYEX_mmseqsCluster_0537,True,False,False
NZ_MPVY01000003.1_673,NHSXFYEX_mmseqsCluster_1328,True,False,False
NZ_MPVY01000003.1_676,NHSXFYEX_mmseqsCluster_3691,False,True,False
NZ_MPVY01000003.1_69,NHSXFYEX_mmseqsCluster_1503,False,True,True
NZ_MPVY01000003.1_70,NHSXFYEX_mmseqsCluster_1397,False,True,True
NZ_MPVY01000004.1_107,NHSXFYEX_mmseqsCluster_3949,True,False,False
NZ_MPVY01000004.1_108,NHSXFYEX_mmseqsCluster_3405,True,False,False
NZ_MPVY01000004.1_11,NHSXFYEX_mmseqsCluster_0940,True,False,False
NZ_MPVY01000004.1_110,NHSXFYEX_mmseqsCluster_2922,False,True,True
NZ_MPVY01000004.1_111,NHSXFYEX_mmseqsCluster_0238,False,True,True
NZ_MPVY01000004.1_12,NHSXFYEX_mmseqsCluster_2865,True,False,False
NZ_MPVY01000004.1_139,NHSXFYEX_mmseqsCluster_2386,True,False,False
NZ_MPVY01000004.1_140,NHSXFYEX_mmseqsCluster_0250,True,False,False
NZ_MPVY01000004.1_171,NHSXFYEX_mmseqsCluster_3199,True,False,False
NZ_MPVY01000004.1_172,NHSXFYEX_mmseqsCluster_0387,True,False,False
NZ_MPVY01000004.1_203,NHSXFYEX_mmseqsCluster_3361,True,False,False
NZ_MPVY01000004.1_204,NHSXFYEX_mmseqsCluster_2778,True,False,False
NZ_MPVY01000004.1_205,NHSXFYEX_mmseqsCluster_1731,True,False,False
NZ_MPVY01000004.1_235,NHSXFYEX_mmseqsCluster_3200,True,False,False
NZ_MPVY01000004.1_236,NHSXFYEX_mmseqsCluster_2157,True,False,False
NZ_MPVY01000004.1_237,NHSXFYEX_mmseqsCluster_0940,True,False,False
NZ_MPVY01000004.1_268,NHSXFYEX_mmseqsCluster_1564,False,True,False
NZ_MPVY01000004.1_43,NHSXFYEX_mmseqsCluster_4042,True,False,False
NZ_MPVY01000004.1_44,NHSXFYEX_mmseqsCluster_3026,True,False,False
NZ_MPVY01000004.1_75,NHSXFYEX_mmseqsCluster_2475,True,False,False
NZ_MPVY01000004.1_76,NHSXFYEX_mmseqsCluster_0675,True,False,False
NZ_MPVY01000005.1_1,NHSXFYEX_mmseqsCluster_0346,False,True,False
NZ_MPVY01000005.1_3,NHSXFYEX_mmseqsCluster_2804,False,True,False
NZ_MPVY01000006.1_1,NHSXFYEX_mmseqsCluster_3004,False,True,False
NZ_MPVY01000007.1_1,NHSXFYEX_mmseqsCluster_1789,True,False,False
NZ_MPVY01000007.1_2,NHSXFYEX_mmseqsCluster_3501,True,False,False
NZ_MPVY01000007.1_3,NHSXFYEX_mmseqsCluster_1009,True,False,False
NZ_MPVY01000007.1_33,NHSXFYEX_mmseqsCluster_0482,True,False,False
NZ_MPVY01000007.1_34,NHSXFYEX_mmseqsCluster_3381,True,False,False
NZ_MPVY01000007.1_35,NHSXFYEX_mmseqsCluster_0357,True,False,False
NZ_MPVY01000007.1_36,NHSXFYEX_mmseqsCluster_2249,True,False,False
NZ_MPVY01000007.1_37,NHSXFYEX_mmseqsCluster_3614,True,False,False
NZ_MPVY01000007.1_38,NHSXFYEX_mmseqsCluster_0820,True,False,False
NZ_MPVY01000007.1_39,NHSXFYEX_mmseqsCluster_1068,True,False,False
NZ_MPVY01000007.1_4,NHSXFYEX_mmseqsCluster_3633,True,False,False
NZ_MPVY01000007.1_5,NHSXFYEX_mmseqsCluster_1498,True,False,False
NZ_MPVY01000007.1_6,NHSXFYEX_mmseqsCluster_1459,True,False,False
NZ_MPVY01000007.1_65,NHSXFYEX_mmseqsCluster_3438,True,False,False
NZ_MPVY01000007.1_66,NHSXFYEX_mmseqsCluster_3801,True,False,False
NZ_MPVY01000007.1_67,NHSXFYEX_mmseqsCluster_2676,True,False,False
NZ_MPVY01000007.1_69,NHSXFYEX_mmseqsCluster_2366,True,False,False
NZ_MPVY01000007.1_7,NHSXFYEX_mmseqsCluster_0999,True,False,False
NZ_MPVY01000007.1_70,NHSXFYEX_mmseqsCluster_3988,True,False,False
NZ_MPVY01000007.1_71,NHSXFYEX_mmseqsCluster_0251,True,False,False
NZ_MPVY01000008.1_18,NHSXFYEX_mmseqsCluster_2735,True,False,False
NZ_MPVY01000009.1_123,NHSXFYEX_mmseqsCluster_3854,True,False,False
NZ_MPVY01000009.1_124,NHSXFYEX_mmseqsCluster_0057,True,False,False
NZ_MPVY01000009.1_125,NHSXFYEX_mmseqsCluster_1846,True,False,False
NZ_MPVY01000009.1_155,NHSXFYEX_mmseqsCluster_0894,True,False,False
NZ_MPVY01000009.1_156,NHSXFYEX_mmseqsCluster_0034,True,False,False
NZ_MPVY01000009.1_157,NHSXFYEX_mmseqsCluster_1173,True,False,False
NZ_MPVY01000009.1_187,NHSXFYEX_mmseqsCluster_0289,True,False,False
NZ_MPVY01000009.1_188,NHSXFYEX_mmseqsCluster_3101,True,False,False
NZ_MPVY01000009.1_189,NHSXFYEX_mmseqsCluster_2895,True,False,False
NZ_MPVY01000009.1_219,NHSXFYEX_mmseqsCluster_3109,True,False,False
NZ_MPVY01000009.1_220,NHSXFYEX_mmseqsCluster_2353,True,False,False
NZ_MPVY01000009.1_221,NHSXFYEX_mmseqsCluster_1348,True,False,False
NZ_MPVY01000009.1_251,NHSXFYEX_mmseqsCluster_3371,True,False,False
NZ_MPVY01000009.1_252,NHSXFYEX_mmseqsCluster_0058,True,False,False
NZ_MPVY01000009.1_253,NHSXFYEX_mmseqsCluster_2588,True,False,False
NZ_MPVY01000009.1_283,NHSXFYEX_mmseqsCluster_0803,True,False,False
NZ_MPVY01000009.1_284,NHSXFYEX_mmseqsCluster_1609,True,False,False
NZ_MPVY01000009.1_285,NHSXFYEX_mmseqsCluster_3370,True,False,False
NZ_MPVY01000009.1_91,NHSXFYEX_mmseqsCluster_0856,True,False,False
NZ_MPVY01000009.1_92,NHSXFYEX_mmseqsCluster_1213,True,False,False
NZ_MPVY01000009.1_93,NHSXFYEX_mmseqsCluster_0909,True,False,False
NZ_MPVY01000010.1_1,NHSXFYEX_mmseqsCluster_1472,False,True,False
NZ_MPVY01000010.1_124,NHSXFYEX_mmseqsCluster_1994,True,False,False
NZ_MPVY01000010.1_125,NHSXFYEX_mmseqsCluster_3411,True,False,False
NZ_MPVY01000010.1_126,NHSXFYEX_mmseqsCluster_3305,True,False,False
NZ_MPVY01000010.1_156,NHSXFYEX_mmseqsCluster_0719,True,False,False
NZ_MPVY01000010.1_157,NHSXFYEX_mmseqsCluster_3070,True,False,False
NZ_MPVY01000010.1_158,NHSXFYEX_mmseqsCluster_1595,False,True,False
NZ_MPVY01000010.1_188,NHSXFYEX_mmseqsCluster_0818,True,False,False
NZ_MPVY01000010.1_28,NHSXFYEX_mmseqsCluster_0581,True,False,False
NZ_MPVY01000010.1_29,NHSXFYEX_mmseqsCluster_1206,True,False,False
NZ_MPVY01000010.1_30,NHSXFYEX_mmseqsCluster_2925,True,False,False
NZ_MPVY01000010.1_60,NHSXFYEX_mmseqsCluster_2683,True,False,False
NZ_MPVY01000010.1_61,NHSXFYEX_mmseqsCluster_2284,True,False,False
NZ_MPVY01000010.1_62,NHSXFYEX_mmseqsCluster_2643,True,False,False
NZ_MPVY01000010.1_92,NHSXFYEX_mmseqsCluster_1752,True,False,False
NZ_MPVY01000010.1_93,NHSXFYEX_mmseqsCluster_2707,True,False,False
NZ_MPVY01000010.1_94,NHSXFYEX_mmseqsCluster_3946,True,False,False
NZ_MPVY01000012.1_19,NHSXFYEX_mmseqsCluster_1885,True,False,False
NZ_MPVY01000012.1_51,NHSXFYEX_mmseqsCluster_1891,True,False,False
NZ_MPVY01000012.1_52,NHSXFYEX_mmseqsCluster_0541,True,False,False
NZ_MPVY01000013.1_124,NHSXFYEX_mmseqsCluster_3140,True,False,False
NZ_MPVY01000013.1_125,NHSXFYEX_mmseqsCluster_3298,True,False,False
NZ_MPVY01000013.1_156,NHSXFYEX_mmseqsCluster_3183,True,False,False
NZ_MPVY01000013.1_157,NHSXFYEX_mmseqsCluster_0530,True,False,False
NZ_MPVY01000013.1_28,NHSXFYEX_mmseqsCluster_3564,True,False,False
NZ_MPVY01000013.1_60,NHSXFYEX_mmseqsCluster_2329,True,False,False
NZ_MPVY01000013.1_83,NHSXFYEX_mmseqsCluster_3388,False,True,True
NZ_MPVY01000013.1_92,NHSXFYEX_mmseqsCluster_2354,True,False,False
NZ_MPVY01000013.1_93,NHSXFYEX_mmseqsCluster_1973,True,False,False
NZ_MPVY01000014.1_1,NHSXFYEX_mmseqsCluster_3889,True,False,False
NZ_MPVY01000014.1_127,NHSXFYEX_mmseqsCluster_0637,True,False,False
NZ_MPVY01000014.1_128,NHSXFYEX_mmseqsCluster_0342,True,False,False
NZ_MPVY01000014.1_129,NHSXFYEX_mmseqsCluster_2410,True,False,False
NZ_MPVY01000014.1_159,NHSXFYEX_mmseqsCluster_0049,True,False,False
NZ_MPVY01000014.1_160,NHSXFYEX_mmseqsCluster_2250,True,False,False
NZ_MPVY01000014.1_161,NHSXFYEX_mmseqsCluster_0765,True,False,False
NZ_MPVY01000014.1_31,NHSXFYEX_mmseqsCluster_1092,True,False,False
NZ_MPVY01000014.1_32,NHSXFYEX_mmseqsCluster_2538,True,False,False
NZ_MPVY01000014.1_63,NHSXFYEX_mmseqsCluster_4020,True,False,False
NZ_MPVY01000014.1_64,NHSXFYEX_mmseqsCluster_2687,True,False,False
NZ_MPVY01000014.1_65,NHSXFYEX_mmseqsCluster_3052,True,False,False
NZ_MPVY01000014.1_95,NHSXFYEX_mmseqsCluster_1344,True,False,False
NZ_MPVY01000014.1_96,NHSXFYEX_mmseqsCluster_1353,True,False,False
NZ_MPVY01000014.1_97,NHSXFYEX_mmseqsCluster_2142,True,False,False
NZ_MPVY01000015.1_104,NHSXFYEX_mmseqsCluster_3329,True,False,False
NZ_MPVY01000015.1_136,NHSXFYEX_mmseqsCluster_0274,True,False,False
NZ_MPVY01000015.1_165,NHSXFYEX_mmseqsCluster_2689,False,True,False
NZ_MPVY01000015.1_40,NHSXFYEX_mmseqsCluster_0100,True,False,False
NZ_MPVY01000015.1_41,NHSXFYEX_mmseqsCluster_1272,True,False,False
NZ_MPVY01000015.1_72,NHSXFYEX_mmseqsCluster_1003,True,False,False
NZ_MPVY01000015.1_8,NHSXFYEX_mmseqsCluster_2268,True,False,False
NZ_MPVY01000015.1_9,NHSXFYEX_mmseqsCluster_3435,True,False,False
NZ_MPVY01000017.1_2,NHSXFYEX_mmseqsCluster_2630,True,False,False
NZ_MPVY01000017.1_33,NHSXFYEX_mmseqsCluster_3466,True,False,False
NZ_MPVY01000017.1_34,NHSXFYEX_mmseqsCluster_1686,True,False,False
NZ_MPVY01000017.1_36,NHSXFYEX_mmseqsCluster_1440,False,True,True
NZ_MPVY01000017.1_65,NHSXFYEX_mmseqsCluster_1142,True,False,False
NZ_MPVY01000017.1_66,NHSXFYEX_mmseqsCluster_0274,True,False,False
NZ_MPVY01000017.1_76,NHSXFYEX_mmseqsCluster_1431,False,True,True
NZ_MPVY01000018.1_20,NHSXFYEX_mmseqsCluster_3329,True,False,False
NZ_MPVY01000019.1_36,NHSXFYEX_mmseqsCluster_0808,True,False,False
NZ_MPVY01000019.1_4,NHSXFYEX_mmseqsCluster_2585,True,False,False
NZ_MPVY01000019.1_68,NHSXFYEX_mmseqsCluster_3860,True,False,False
NZ_MPVY01000020.1_39,NHSXFYEX_mmseqsCluster_2058,True,False,False
NZ_MPVY01000020.1_40,NHSXFYEX_mmseqsCluster_1433,True,False,False
NZ_MPVY01000020.1_7,NHSXFYEX_mmseqsCluster_3830,True,False,False
NZ_MPVY01000020.1_70,NHSXFYEX_mmseqsCluster_3260,True,False,False
NZ_MPVY01000020.1_71,NHSXFYEX_mmseqsCluster_1149,True,False,False
NZ_MPVY01000020.1_72,NHSXFYEX_mmseqsCluster_2915,True,False,False
NZ_MPVY01000020.1_8,NHSXFYEX_mmseqsCluster_2651,True,False,False
NZ_MPVY01000021.1_1,NHSXFYEX_mmseqsCluster_3393,False,True,False
NZ_MPVY01000021.1_24,NHSXFYEX_mmseqsCluster_1586,True,False,False
NZ_MPVY01000022.1_1,NHSXFYEX_mmseqsCluster_3452,False,True,False
NZ_MPVY01000022.1_16,NHSXFYEX_mmseqsCluster_2104,False,True,True
NZ_MPVY01000022.1_17,NHSXFYEX_mmseqsCluster_4017,False,True,True
NZ_MPVY01000022.1_9,NHSXFYEX_mmseqsCluster_3129,True,False,False
NZ_MPVY01000024.1_1,NHSXFYEX_mmseqsCluster_2124,False,True,False
NZ_MPVY01000024.1_31,NHSXFYEX_mmseqsCluster_3048,True,False,False
NZ_MPVY01000024.1_32,NHSXFYEX_mmseqsCluster_3902,True,False,False
NZ_MPVY01000025.1_1,NHSXFYEX_mmseqsCluster_1044,False,True,True
NZ_MPVY01000027.1_1,NHSXFYEX_mmseqsCluster_1519,False,True,True
NZ_MPVY01000031.1_1,NHSXFYEX_mmseqsCluster_1542,False,True,False
NZ_MPVY01000031.1_2,NHSXFYEX_mmseqsCluster_3280,False,True,False
NZ_MPVY01000034.1_1,NHSXFYEX_mmseqsCluster_3069,False,True,True
NZ_MPVY01000038.1_1,NHSXFYEX_mmseqsCluster_2827,False,True,True
NZ_MPVY01000039.1_1,NHSXFYEX_mmseqsCluster_1674,False,True,True
NZ_MPVY01000040.1_1,NHSXFYEX_mmseqsCluster_2194,False,True,True
NZ_MPVY01000042.1_1,NHSXFYEX_mmseqsCluster_1514,False,True,True
NZ_MPVY01000043.1_1,NHSXFYEX_mmseqsCluster_3500,False,True,True
NZ_MPVY01000044.1_1,NHSXFYEX_mmseqsCluster_0122,False,True,True
NZ_MPVY01000045.1_1,NHSXFYEX_mmseqsCluster_1330,False,True,True
NZ_MPVY01000047.1_1,NHSXFYEX_mmseqsCluster_1655,False,True,True
NZ_MPVY01000049.1_1,NHSXFYEX_mmseqsCluster_0244,False,True,True
NZ_MPVY01000050.1_1,NHSXFYEX_mmseqsCluster_2556,False,True,True
NZ_MPVY01000051.1_1,NHSXFYEX_mmseqsCluster_0014,False,True,True
NZ_MPVY01000052.1_1,NHSXFYEX_mmseqsCluster_3459,False,True,True
NZ_MPVY01000053.1_1,NHSXFYEX_mmseqsCluster_1520,False,True,True
NZ_MPVY01000054.1_1,NHSXFYEX_mmseqsCluster_3336,False,True,True
NZ_MPVY01000055.1_1,NHSXFYEX_mmseqsCluster_2435,False,True,True
NZ_MPVY01000056.1_1,NHSXFYEX_mmseqsCluster_1701,False,True,True
NZ_MPVY01000058.1_1,NHSXFYEX_mmseqsCluster_0065,False,True,True
NZ_MPVY01000058.1_2,NHSXFYEX_mmseqsCluster_0525,False,True,True
NZ_MPVY01000059.1_1,NHSXFYEX_mmseqsCluster_0345,False,True,True
NZ_MPVY01000063.1_1,NHSXFYEX_mmseqsCluster_2022,False,True,True
NZ_MPVY01000064.1_1,NHSXFYEX_mmseqsCluster_1864,False,True,True
NZ_MPVY01000065.1_1,NHSXFYEX_mmseqsCluster_1237,False,True,True
NZ_MPVY01000065.1_2,NHSXFYEX_mmseqsCluster_2752,False,True,True
NZ_MPVY01000066.1_1,NHSXFYEX_mmseqsCluster_0529,False,True,True
NZ_MPVY01000067.1_1,NHSXFYEX_mmseqsCluster_1757,False,True,True
NZ_MPVY01000068.1_1,NHSXFYEX_mmseqsCluster_1164,False,True,True
NZ_MPVY01000069.1_1,NHSXFYEX_mmseqsCluster_1395,False,True,True
NZ_MPVY01000070.1_1,NHSXFYEX_mmseqsCluster_1326,False,True,True
NZ_MPVY01000071.1_1,NHSXFYEX_mmseqsCluster_1902,False,True,True
NZ_MPVY01000072.1_1,NHSXFYEX_mmseqsCluster_2344,False,True,True
NZ_MPVY01000072.1_2,NHSXFYEX_mmseqsCluster_1714,False,True,True
NZ_MPVY01000073.1_1,NHSXFYEX_mmseqsCluster_1556,False,True,True
NZ_MPVY01000074.1_1,NHSXFYEX_mmseqsCluster_3122,False,True,True
NZ_MPVY01000075.1_1,NHSXFYEX_mmseqsCluster_0602,False,True,True
NZ_MPVY01000076.1_1,NHSXFYEX_mmseqsCluster_3486,False,True,True
NZ_MPVY01000077.1_1,NHSXFYEX_mmseqsCluster_2699,False,True,True
NZ_MPVY01000078.1_1,NHSXFYEX_mmseqsCluster_2864,False,True,True
NZ_MPVY01000078.1_2,NHSXFYEX_mmseqsCluster_2026,False,True,True
NZ_MPVY01000079.1_1,NHSXFYEX_mmseqsCluster_4052,False,True,True
NZ_MPVY01000080.1_1,NHSXFYEX_mmseqsCluster_1670,False,True,True
NZ_MPVY01000081.1_1,NHSXFYEX_mmseqsCluster_2114,False,True,True
NZ_MPVY01000082.1_1,NHSXFYEX_mmseqsCluster_2313,False,True,True
NZ_MPVY01000084.1_1,NHSXFYEX_mmseqsCluster_0714,False,True,True
NZ_MPVY01000086.1_1,NHSXFYEX_mmseqsCluster_0158,False,True,True
NZ_MPVY01000087.1_1,NHSXFYEX_mmseqsCluster_0324,False,True,True
NZ_MPVY01000088.1_1,NHSXFYEX_mmseqsCluster_3167,False,True,True
NZ_UICD01000001.1_1039,NHSXFYEX_mmseqsCluster_1430,True,False,False
NZ_UICD01000001.1_1040,NHSXFYEX_mmseqsCluster_0616,True,False,False
NZ_UICD01000001.1_1133,NHSXFYEX_mmseqsCluster_1774,False,True,True
NZ_UICD01000001.1_1186,NHSXFYEX_mmseqsCluster_0266,True,False,False
NZ_UICD01000001.1_1199,NHSXFYEX_mmseqsCluster_3601,True,False,False
NZ_UICD01000001.1_122,NHSXFYEX_mmseqsCluster_3316,False,True,True
NZ_UICD01000001.1_1231,NHSXFYEX_mmseqsCluster_0837,True,False,False
NZ_UICD01000001.1_1263,NHSXFYEX_mmseqsCluster_1165,True,False,False
NZ_UICD01000001.1_1295,NHSXFYEX_mmseqsCluster_2939,False,True,False
NZ_UICD01000001.1_1301,NHSXFYEX_mmseqsCluster_3854,True,False,False
NZ_UICD01000001.1_1317,NHSXFYEX_mmseqsCluster_1942,False,True,True
NZ_UICD01000001.1_1333,NHSXFYEX_mmseqsCluster_3462,True,False,False
NZ_UICD01000001.1_1334,NHSXFYEX_mmseqsCluster_3271,True,False,False
NZ_UICD01000001.1_1340,NHSXFYEX_mmseqsCluster_0437,False,True,True
NZ_UICD01000001.1_1342,NHSXFYEX_mmseqsCluster_3616,False,True,True
NZ_UICD01000001.1_1344,NHSXFYEX_mmseqsCluster_2767,False,True,True
NZ_UICD01000001.1_1345,NHSXFYEX_mmseqsCluster_1279,False,True,True
NZ_UICD01000001.1_1346,NHSXFYEX_mmseqsCluster_0202,False,True,True
NZ_UICD01000001.1_1347,NHSXFYEX_mmseqsCluster_1043,False,True,True
NZ_UICD01000001.1_1348,NHSXFYEX_mmseqsCluster_3172,False,True,True
NZ_UICD01000001.1_1349,NHSXFYEX_mmseqsCluster_3385,False,True,True
NZ_UICD01000001.1_135,NHSXFYEX_mmseqsCluster_1263,True,False,False
NZ_UICD01000001.1_1350,NHSXFYEX_mmseqsCluster_1085,False,True,True
NZ_UICD01000001.1_1351,NHSXFYEX_mmseqsCluster_2146,False,True,True
NZ_UICD01000001.1_1352,NHSXFYEX_mmseqsCluster_2776,False,True,True
NZ_UICD01000001.1_1353,NHSXFYEX_mmseqsCluster_0334,False,True,True
NZ_UICD01000001.1_1354,NHSXFYEX_mmseqsCluster_2370,False,True,True
NZ_UICD01000001.1_1355,NHSXFYEX_mmseqsCluster_1241,False,True,True
NZ_UICD01000001.1_1356,NHSXFYEX_mmseqsCluster_4058,False,True,True
NZ_UICD01000001.1_1357,NHSXFYEX_mmseqsCluster_2514,False,True,True
NZ_UICD01000001.1_1358,NHSXFYEX_mmseqsCluster_0909,False,True,True
NZ_UICD01000001.1_1359,NHSXFYEX_mmseqsCluster_0229,False,True,True
NZ_UICD01000001.1_136,NHSXFYEX_mmseqsCluster_2987,False,True,True
NZ_UICD01000001.1_1360,NHSXFYEX_mmseqsCluster_0909,False,True,True
NZ_UICD01000001.1_1361,NHSXFYEX_mmseqsCluster_2437,False,True,True
NZ_UICD01000001.1_1362,NHSXFYEX_mmseqsCluster_1469,False,True,True
NZ_UICD01000001.1_1363,NHSXFYEX_mmseqsCluster_1180,False,True,True
NZ_UICD01000001.1_1364,NHSXFYEX_mmseqsCluster_1180,False,True,True
NZ_UICD01000001.1_1365,NHSXFYEX_mmseqsCluster_2546,False,True,True
NZ_UICD01000001.1_1366,NHSXFYEX_mmseqsCluster_0182,False,True,True
NZ_UICD01000001.1_1367,NHSXFYEX_mmseqsCluster_3622,False,True,True
NZ_UICD01000001.1_1368,NHSXFYEX_mmseqsCluster_1673,False,True,True
NZ_UICD01000001.1_1369,NHSXFYEX_mmseqsCluster_1694,False,True,True
NZ_UICD01000001.1_137,NHSXFYEX_mmseqsCluster_1540,False,True,True
NZ_UICD01000001.1_1370,NHSXFYEX_mmseqsCluster_1981,False,True,True
NZ_UICD01000001.1_1371,NHSXFYEX_mmseqsCluster_1866,False,True,True
NZ_UICD01000001.1_1372,NHSXFYEX_mmseqsCluster_1676,False,True,True
NZ_UICD01000001.1_1373,NHSXFYEX_mmseqsCluster_3692,False,True,True
NZ_UICD01000001.1_1377,NHSXFYEX_mmseqsCluster_3103,False,True,True
NZ_UICD01000001.1_1378,NHSXFYEX_mmseqsCluster_0294,False,True,True
NZ_UICD01000001.1_138,NHSXFYEX_mmseqsCluster_2669,False,True,True
NZ_UICD01000001.1_1382,NHSXFYEX_mmseqsCluster_1557,False,True,True
NZ_UICD01000001.1_1383,NHSXFYEX_mmseqsCluster_1632,False,True,True
NZ_UICD01000001.1_1384,NHSXFYEX_mmseqsCluster_0285,False,True,True
NZ_UICD01000001.1_1385,NHSXFYEX_mmseqsCluster_3075,False,True,True
NZ_UICD01000001.1_139,NHSXFYEX_mmseqsCluster_3531,False,True,True
NZ_UICD01000001.1_1391,NHSXFYEX_mmseqsCluster_3990,False,True,True
NZ_UICD01000001.1_1396,NHSXFYEX_mmseqsCluster_2389,False,True,True
NZ_UICD01000001.1_1397,NHSXFYEX_mmseqsCluster_0230,False,True,True
NZ_UICD01000001.1_1398,NHSXFYEX_mmseqsCluster_3143,False,True,True
NZ_UICD01000001.1_1399,NHSXFYEX_mmseqsCluster_2029,False,True,True
NZ_UICD01000001.1_140,NHSXFYEX_mmseqsCluster_3864,False,True,True
NZ_UICD01000001.1_1400,NHSXFYEX_mmseqsCluster_3101,False,True,True
NZ_UICD01000001.1_1401,NHSXFYEX_mmseqsCluster_3290,False,True,True
NZ_UICD01000001.1_1402,NHSXFYEX_mmseqsCluster_0907,False,True,True
NZ_UICD01000001.1_1403,NHSXFYEX_mmseqsCluster_2212,False,True,True
NZ_UICD01000001.1_1404,NHSXFYEX_mmseqsCluster_0862,False,True,True
NZ_UICD01000001.1_1405,NHSXFYEX_mmseqsCluster_1279,False,True,True
NZ_UICD01000001.1_1406,NHSXFYEX_mmseqsCluster_3602,False,True,True
NZ_UICD01000001.1_1407,NHSXFYEX_mmseqsCluster_3067,False,True,True
NZ_UICD01000001.1_1408,NHSXFYEX_mmseqsCluster_1498,False,True,True
NZ_UICD01000001.1_1409,NHSXFYEX_mmseqsCluster_0631,False,True,True
NZ_UICD01000001.1_141,NHSXFYEX_mmseqsCluster_1007,False,True,True
NZ_UICD01000001.1_1410,NHSXFYEX_mmseqsCluster_0113,False,True,True
NZ_UICD01000001.1_1411,NHSXFYEX_mmseqsCluster_0113,False,True,True
NZ_UICD01000001.1_1412,NHSXFYEX_mmseqsCluster_3101,False,True,True
NZ_UICD01000001.1_1413,NHSXFYEX_mmseqsCluster_0722,False,True,True
NZ_UICD01000001.1_1414,NHSXFYEX_mmseqsCluster_2253,False,True,True
NZ_UICD01000001.1_1415,NHSXFYEX_mmseqsCluster_3667,False,True,True
NZ_UICD01000001.1_1416,NHSXFYEX_mmseqsCluster_1599,False,True,True
