species_id,nutrient_group,nutrient_core,nutrient_noncore,metal_core,metal_noncore,odds_ratio,fisher_p
s__Dickeya_solani--RS_GCF_001644705.1,N_genes,2,1,2,1,1.0,1.0
s__Marinobacterium_sp000705555--RS_GCF_000705555.1,N_genes,1,2,2,1,0.25,1.0
s__Kyrpidia_tusciae--RS_GCF_000092905.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__JADGDA01_sp015228695--GB_GCA_015228695.1,N_genes,2,0,4,0,,1.0
s__Methanoregula_sp002067035--GB_GCA_002067035.1,N_genes,5,0,6,0,,1.0
s__Geoalkalibacter_ferrihydriticus--RS_GCF_000820505.1,N_genes,2,0,3,0,,1.0
s__Xanthobacter_sp021401125--RS_GCF_021401125.1,N_genes,2,1,1,2,4.0,1.0
s__Nostoc_paludosum--RS_GCF_014698835.1,N_genes,4,0,6,0,,1.0
s__Planktothrix_agardhii--GB_GCA_003609755.1,N_genes,0,2,3,1,0.0,0.4000000000000001
s__Metalachnospira_sp902406135--GB_GCA_902406135.1,N_genes,0,3,1,2,0.0,1.0
s__UBA10906_sp903876445--GB_GCA_903876445.1,N_genes,2,0,4,3,inf,0.5
s__Blautia_A_sp905209435--GB_GCA_905209435.1,N_genes,2,0,2,1,inf,1.0
s__Fimousia_stercorigallinarum--GB_GCA_018715775.1,N_genes,3,0,2,3,inf,0.19642857142857142
s__Geminisphaera_sp000242935--GB_GCA_000242935.3,N_genes,2,2,2,1,0.5,1.0
s__UBA93_sp002792915--GB_GCA_002792915.1,N_genes,2,0,3,4,inf,0.4444444444444444
s__UBA71_sp017935945--GB_GCA_017935945.1,N_genes,3,2,3,3,1.5,1.0
s__ASMP01_sp018821425--GB_GCA_018821425.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__JAHLMN01_sp018920345--GB_GCA_018920345.1,N_genes,3,2,3,2,1.0,1.0
s__JAJZIM01_sp021810565--GB_GCA_021810565.1,N_genes,3,0,2,0,,1.0
s__Natrinema_pellirubrum--RS_GCF_000230735.2,N_genes,2,0,10,6,inf,0.5294117647058824
s__Pectobacterium_peruviense--RS_GCF_002847345.1,N_genes,2,0,2,0,,1.0
s__Natronorubrum_bangense--RS_GCF_004799645.1,N_genes,4,0,10,2,inf,1.0
s__Vibrio_hangzhouensis--RS_GCF_900107935.1,N_genes,0,2,1,1,0.0,1.0
s__Azospirillum_brasilense_C--RS_GCF_007827815.1,N_genes,2,1,2,3,3.0,1.0
s__Hemerobacter_limicola--GB_GCA_003155175.1,N_genes,0,5,0,5,,1.0
s__RUG420_sp900317985--GB_GCA_900317985.1,N_genes,1,7,1,22,3.143,0.4559139784946238
s__BOG-930_sp903918195--GB_GCA_903918195.1,N_genes,2,3,2,0,0.0,0.4285714285714286
s__Lactiplantibacillus_plantarum--RS_GCF_014131735.1,N_genes,0,5,3,22,0.0,1.0
s__Phascolarctobacterium_faecium--RS_GCF_003269275.1,N_genes,2,3,3,7,1.556,1.0
s__CAJLYO01_sp905210885--GB_GCA_905210885.1,N_genes,0,2,1,5,0.0,1.0
s__Galloscillospira_B_excrementipullorum--GB_GCA_018714125.1,N_genes,2,0,2,0,,1.0
s__Dolichospermum_sp000312705--RS_GCF_012516395.1,N_genes,1,3,2,3,0.5,1.0
s__Methanoculleus_sp002501655--GB_GCA_002501655.1,N_genes,6,0,4,2,inf,0.4545454545454546
s__JABHWZ01_sp018657525--GB_GCA_018657525.1,N_genes,2,0,2,0,,1.0
s__Cohnella_phaseoli--RS_GCF_003386235.1,N_genes,0,2,3,0,0.0,0.10000000000000002
s__Treponema_F_brennaborense--RS_GCF_000212415.1,N_genes,1,2,2,0,0.0,0.4000000000000001
s__Acidulodesulfobacterium_sp023381755--GB_GCA_023381755.1,N_genes,0,2,0,4,,1.0
s__Megasphaera_sp022486585--GB_GCA_022486585.1,N_genes,2,1,1,1,2.0,1.0
s__Paraburkholderia_kirstenboschensis--RS_GCF_904848585.1,N_genes,2,1,1,2,4.0,1.0
s__Bradyrhizobium_sp015291665--RS_GCF_015291665.1,N_genes,1,2,2,0,0.0,0.4000000000000001
s__Azospirillum_tabaci--RS_GCF_014596085.1,N_genes,2,0,4,0,,1.0
s__Roseinatronobacter_sp007134865--GB_GCA_007134865.1,N_genes,0,4,0,6,,1.0
s__Eubacterium_I_sp900546495--GB_GCA_900546495.1,N_genes,2,0,2,0,,1.0
s__Saccharofermentans_sp902782125--GB_GCA_902782125.1,N_genes,1,2,3,3,0.5,1.0
s__Oscillochloris_sp903887465--GB_GCA_903887465.1,N_genes,1,1,2,1,0.5,1.0
s__Clostridium_F_botulinum--RS_GCF_001276985.1,N_genes,1,4,2,9,1.125,1.0
s__Methanothrix_A_harundinacea_A--GB_GCA_002502785.1,N_genes,6,1,5,0,0.0,1.0
s__Cognatazoarcus_halotolerans--RS_GCF_009800965.1,N_genes,2,1,1,3,6.0,0.48571428571428565
s__BRH-c8a_sp000961575--GB_GCA_000961575.1,N_genes,0,2,2,2,0.0,0.4666666666666667
s__Pyrobaculum_aerophilum--RS_GCF_000007225.1,N_genes,0,3,4,2,0.0,0.16666666666666669
s__Aromatoleum_toluclasticum--RS_GCF_000378245.1,N_genes,2,0,3,2,inf,1.0
s__SYLY01_sp005808475--GB_GCA_005808475.1,N_genes,2,0,2,3,inf,0.4285714285714286
s__Paraburkholderia_phenoliruptrix--RS_GCF_902859825.1,N_genes,0,2,1,2,0.0,1.0
s__Eubacterium_Q_sp000702245--GB_GCA_000702245.1,N_genes,0,2,0,4,,1.0
s__RUG14186_sp902796565--GB_GCA_902796565.1,N_genes,1,4,0,7,inf,0.4166666666666667
s__Gallacutalibacter_pullicola--GB_GCA_018712265.1,N_genes,1,1,1,3,3.0,1.0
s__VUNA01_sp002299625--RS_GCF_009695905.1,N_genes,2,1,2,1,1.0,1.0
s__Eubacterium_I_sp934358495--GB_GCA_934358495.1,N_genes,2,0,1,1,inf,1.0
s__UBA6857_sp016293225--GB_GCA_016293225.1,N_genes,1,1,1,2,2.0,1.0
s__UMGS1668_sp017536625--GB_GCA_017536625.1,N_genes,0,2,2,2,0.0,0.4666666666666667
s__RGIG7107_sp017538895--GB_GCA_017538895.1,N_genes,0,3,0,2,,1.0
s__Acidiferrobacter_thiooxydans--RS_GCF_003333315.1,N_genes,0,2,1,2,0.0,1.0
s__JAJYVT01_sp021845725--GB_GCA_021845725.1,N_genes,0,2,1,4,0.0,1.0
s__PWEA01_sp003553905--GB_GCA_003553905.1,N_genes,3,1,2,0,0.0,1.0
s__Sporolactobacillus_sp900543345--GB_GCA_900543345.1,N_genes,3,0,3,4,inf,0.19999999999999998
s__Leptonema_illini--RS_GCF_000243335.1,N_genes,0,3,3,0,0.0,0.10000000000000002
s__UBA6055_sp009840575--GB_GCA_009840575.1,N_genes,0,2,2,4,0.0,1.0
s__Sinorhizobium_medicae--RS_GCF_007827695.1,N_genes,1,1,2,8,4.0,0.4545454545454546
s__Desulforhopalus_sp903875445--GB_GCA_903875445.1,N_genes,1,4,2,1,0.125,0.46428571428571436
s__Methanothrix_sp903871465--GB_GCA_903871465.1,N_genes,5,1,7,1,0.714,1.0
s__PALSA-1006_sp903913145--GB_GCA_903913145.1,N_genes,0,2,5,2,0.0,0.16666666666666666
s__Intestinibacter_bartlettii--GB_GCA_025148965.1,N_genes,1,2,2,1,0.25,1.0
s__Dickeya_oryzae--RS_GCF_009372235.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Stutzerimonas_lopnurensis--RS_GCF_015070855.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__Desulfobacca_acetoxidans--RS_GCF_000195295.1,N_genes,1,1,1,2,2.0,1.0
s__RXIV01_sp003989085--GB_GCA_003989085.1,N_genes,0,2,4,0,0.0,0.06666666666666667
s__Halorubrum_sp002252755--RS_GCF_002252755.1,N_genes,1,1,4,4,1.0,1.0
s__ER4_sp000765235--RS_GCF_000765235.1,N_genes,0,3,1,14,0.0,1.0
s__Methanobrevibacter_A_sp900319535--GB_GCA_902771225.1,N_genes,2,0,2,16,inf,0.031578947368421054
s__RUG420_sp900315285--GB_GCA_900315285.1,N_genes,5,0,1,3,inf,0.04761904761904761
s__CADEGR01_sp902826935--GB_GCA_902826935.1,N_genes,0,3,3,3,0.0,0.4642857142857143
s__UBA10906_sp903847275--GB_GCA_903847275.1,N_genes,2,0,5,0,,1.0
s__JABUEY01_sp013314815--GB_GCA_013314815.1,N_genes,4,3,2,2,1.333,1.0
s__Marinobacter_sp014359475--GB_GCA_014359475.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Ruminiclostridium_sp023443515--GB_GCA_023443515.1,N_genes,1,2,1,2,1.0,1.0
s__UBA588_sp019084405--GB_GCA_019084405.1,N_genes,5,2,4,4,2.5,0.6083916083916083
s__Frankia_sp917627385--RS_GCF_917627385.1,N_genes,2,0,4,0,,1.0
s__Thermococcus_celericrescens--RS_GCF_001484195.1,N_genes,7,0,10,2,inf,0.5087719298245614
s__Halomicrobium_sp009617995--RS_GCF_009617995.1,N_genes,4,1,6,0,0.0,0.4545454545454546
s__Acetobacterium_paludosum--RS_GCF_008086595.1,N_genes,6,0,2,0,,1.0
s__JACRCG01_sp903939115--GB_GCA_903939115.1,N_genes,4,3,1,7,9.333,0.11888111888111888
s__Geoglobus_sp002494725--GB_GCA_002494725.1,N_genes,4,1,5,6,4.8,0.3076923076923077
s__Rugosibacter_sp002424865--GB_GCA_002424865.1,N_genes,1,2,2,1,0.25,1.0
s__JALCUE01_sp022483015--GB_GCA_022483015.1,N_genes,2,0,1,1,inf,1.0
s__PALSA-986_sp009787175--GB_GCA_009787175.1,N_genes,2,2,1,4,4.0,0.5238095238095238
s__Onthomonas_sp900758315--GB_GCA_900758315.1,N_genes,0,2,1,3,0.0,1.0
s__Selenomonas_C_sp002351185--GB_GCA_902763085.1,N_genes,0,2,1,2,0.0,1.0
s__Chlorobium_sp903994525--GB_GCA_903994525.1,N_genes,3,5,1,9,5.4,0.2745098039215687
s__Treponema_D_sp002448445--GB_GCA_002448445.1,N_genes,1,1,2,1,0.5,1.0
s__JAAUSF01_sp012033255--GB_GCA_012033255.1,N_genes,0,3,1,3,0.0,1.0
s__SURF-52_sp016208235--GB_GCA_016208235.1,N_genes,3,1,2,2,3.0,1.0
s__Acidulodesulfobacterium_sp023489335--GB_GCA_023489335.1,N_genes,2,0,3,0,,1.0
s__Bradyrhizobium_ottawaense--RS_GCF_002278135.2,N_genes,0,2,4,0,0.0,0.06666666666666667
s__Electrothrix_sp022766165--GB_GCA_022766165.1,N_genes,3,1,1,1,3.0,1.0
s__PALSA-986_sp009781675--GB_GCA_009781675.1,N_genes,2,1,3,0,0.0,1.0
s__Succiniclasticum_sp900314855--GB_GCA_900314855.1,N_genes,0,2,2,2,0.0,0.4666666666666667
s__Vescimonas_fastidiosa--RS_GCF_018326305.1,N_genes,0,3,1,3,0.0,1.0
s__Megasphaera_sp900540735--GB_GCA_900540735.1,N_genes,2,0,2,0,,1.0
s__Ruminococcus_E_sp900316555--GB_GCA_900316555.1,N_genes,0,3,1,34,0.0,1.0
s__ISDg_sp902797475--GB_GCA_902797475.1,N_genes,0,3,0,4,,1.0
s__Chlorobium_sp903836465--GB_GCA_903836465.1,N_genes,3,7,2,8,1.714,1.0
s__F1-60-MAGs163_sp903959665--GB_GCA_903959665.1,N_genes,0,2,2,2,0.0,0.4666666666666667
s__BMS3Bbin07_sp003232715--GB_GCA_003232715.1,N_genes,1,1,4,1,0.25,1.0
s__UBA5070_sp002414805--GB_GCA_016715065.1,N_genes,2,0,3,3,inf,0.4642857142857143
s__Cupidesulfovibrio_sp000226255--RS_GCF_000226255.1,N_genes,2,2,0,5,inf,0.16666666666666669
s__Pelotomaculum_B_propionicicum--RS_GCF_004369225.1,N_genes,3,0,3,0,,1.0
s__Cupidesulfovibrio_termitidis--RS_GCF_000504305.1,N_genes,4,0,3,0,,1.0
s__JAJZQI01_sp021851875--GB_GCA_021851875.1,N_genes,2,1,2,1,1.0,1.0
s__Acidithiobacillus_ferridurans--RS_GCF_003966655.1,N_genes,2,1,5,10,4.0,0.528186274509804
s__Halocatena_sp023115355--RS_GCF_023115355.1,N_genes,3,1,8,2,0.75,1.0
s__Limnohabitans_A_sp009928125--GB_GCA_009928125.1,N_genes,0,5,4,4,0.0,0.1048951048951049
s__Magnetospirillum_gryphiswaldense--RS_GCF_000513295.1,N_genes,2,0,2,0,,1.0
s__Methylocystis_parvus--RS_GCF_000283235.1,N_genes,2,0,4,0,,1.0
s__Paenibacillus_massiliensis--RS_GCF_000377505.1,N_genes,0,2,4,0,0.0,0.06666666666666667
s__Halorussus_marinus--RS_GCF_004765795.1,N_genes,4,1,12,4,1.333,1.0
s__BMS3ABIN01_sp002897715--GB_GCA_002897715.1,N_genes,2,1,1,2,4.0,1.0
s__SFDB01_sp004558825--GB_GCA_004558825.1,N_genes,0,3,2,2,0.0,0.4285714285714286
s__CAG-791_sp902781325--GB_GCA_902781325.1,N_genes,2,0,0,2,inf,0.3333333333333333
s__CAIVOO01_sp903907555--GB_GCA_903907555.1,N_genes,2,2,4,4,1.0,1.0
s__CAIZWN01_sp903936705--GB_GCA_903936705.1,N_genes,2,0,3,0,,1.0
s__Odoribacter_splanchnicus--RS_GCF_000190535.1,N_genes,0,2,4,8,0.0,1.0
s__Macondimonas_diazotrophica--RS_GCF_004684205.1,N_genes,0,2,1,2,0.0,1.0
s__SKHV01_sp012719495--GB_GCA_012719495.1,N_genes,2,0,1,1,inf,1.0
s__UBA460_sp018238545--GB_GCA_018238545.1,N_genes,0,2,7,11,0.0,0.5210526315789474
s__JADFXK01_sp015233285--GB_GCA_015233285.1,N_genes,1,3,0,2,inf,1.0
s__Azonexus_sp018780195--RS_GCF_020510585.1,N_genes,1,3,2,3,0.5,1.0
s__Methanoculleus_sp016841955--GB_GCA_016841955.1,N_genes,5,0,9,0,,1.0
s__Paenibacillus_polymyxa_B--RS_GCF_001719045.1,N_genes,2,0,3,3,inf,0.4642857142857143
s__Paraburkholderia_mimosarum--RS_GCF_000739815.1,N_genes,2,0,3,0,,1.0
s__Frankia_irregularis--RS_GCF_001536285.1,N_genes,2,0,4,1,inf,1.0
s__Mangrovibacter_plantisponsor--RS_GCF_003182475.1,N_genes,3,0,2,0,,1.0
s__Mariprofundus_sp002791575--GB_GCA_002791575.1,N_genes,0,2,1,1,0.0,1.0
s__SLDE01_sp007125455--GB_GCA_007125455.1,N_genes,1,2,3,2,0.333,1.0
s__Blautia_A_faecis--RS_GCF_020554845.1,N_genes,0,2,2,12,0.0,1.0
s__Blautia_A_schinkii--RS_GCF_013304825.1,N_genes,2,2,2,1,0.5,1.0
s__CAG-791_sp902789735--GB_GCA_902789735.1,N_genes,2,0,2,0,,1.0
s__UBA4615_sp903903975--GB_GCA_903903975.1,N_genes,1,2,1,2,1.0,1.0
s__GWF2-39-127_sp003242895--GB_GCA_003242895.1,N_genes,2,0,3,1,inf,1.0
s__Aciduliprofundum_boonei--RS_GCF_000025665.1,N_genes,3,0,2,5,inf,0.16666666666666666
s__Kosakonia_sacchari_B--GB_GCA_900109485.1,N_genes,2,2,2,0,0.0,0.4666666666666667
s__Sodalinema_willei_A--GB_GCA_001637315.1,N_genes,2,0,1,4,inf,0.14285714285714288
s__Geopsychrobacter_sp009993495--GB_GCA_009993495.1,N_genes,3,1,4,1,0.75,1.0
s__JAGRBY01_sp020634855--GB_GCA_020634855.1,N_genes,0,3,2,4,0.0,0.5000000000000001
s__Mobilitalea_sp023399055--GB_GCA_023399055.1,N_genes,0,3,2,1,0.0,0.4000000000000001
s__Bradyrhizobium_diazoefficiens--RS_GCF_000011365.1,N_genes,2,0,3,0,,1.0
s__RUG420_sp017433225--GB_GCA_017433225.1,N_genes,0,2,1,7,0.0,1.0
s__Ruminococcus_D_albus_B--RS_GCF_900109655.1,N_genes,2,0,2,0,,1.0
s__6H3-1_sp019058015--GB_GCA_019058015.1,N_genes,2,3,4,0,0.0,0.16666666666666663
s__Thermoclostridium_stercorarium--RS_GCF_000331995.1,N_genes,1,1,2,3,1.5,1.0
s__Rhodomicrobium_udaipurense--RS_GCF_000636015.1,N_genes,3,6,1,3,1.5,1.0
s__Rubrivivax_gelatinosus_B--RS_GCF_016583785.1,N_genes,4,0,4,0,,1.0
s__RUG159_sp900316145--GB_GCA_900316145.1,N_genes,1,1,2,0,0.0,1.0
s__Rhodoferax_sp003133245--GB_GCA_003133245.1,N_genes,3,1,0,2,inf,0.4000000000000001
s__Thalassolituus_oleivorans--RS_GCF_000355675.1,N_genes,0,4,2,11,0.0,1.0
s__46-80_sp002382755--GB_GCA_002382755.1,N_genes,0,2,1,5,0.0,1.0
s__JAJVIJ01_sp022072095--GB_GCA_022072095.1,N_genes,3,0,3,1,inf,1.0
s__JAFCGN01_sp017608045--GB_GCA_017608045.1,N_genes,2,0,4,0,,1.0
s__Bulleidia_sp017420505--GB_GCA_017420505.1,N_genes,1,1,1,5,5.0,0.46428571428571425
s__Kosakonia_pseudosacchari--RS_GCF_900184035.1,N_genes,2,0,2,0,,1.0
s__WM-3-3_sp002928495--GB_GCA_002928495.1,N_genes,0,2,1,3,0.0,1.0
s__RUG099_sp902778585--GB_GCA_902778585.1,N_genes,2,0,2,0,,1.0
s__Vescimonas_sp900317425--GB_GCA_900317425.1,N_genes,2,0,3,0,,1.0
s__CAIOGM01_sp903929485--GB_GCA_903929485.1,N_genes,3,2,2,0,0.0,1.0
s__Fusobacterium_polymorphum--RS_GCF_001457555.1,N_genes,0,2,2,3,0.0,1.0
s__MGIIa-L3_sp002731395--GB_GCA_002731395.1,N_genes,1,1,3,1,0.333,1.0
s__JACNKH01_sp014382155--GB_GCA_016784355.1,N_genes,2,0,4,0,,1.0
s__JADJJE01_sp016706685--GB_GCA_016706685.1,N_genes,0,2,3,1,0.0,0.4000000000000001
s__S7086C20_sp001751075--GB_GCA_001751075.1,N_genes,0,3,0,3,,1.0
s__JAJOKM01_sp021129835--GB_GCA_021129835.1,N_genes,1,4,1,1,0.25,1.0
s__40CM-2-53-6_sp001918745--GB_GCA_001918745.1,N_genes,2,0,2,1,inf,1.0
s__Bradyrhizobium_sp000244915--RS_GCF_000244915.1,N_genes,0,2,5,1,0.0,0.10714285714285714
s__Azospirillum_sp003119115--RS_GCF_003119115.1,N_genes,2,0,4,0,,1.0
s__Acidilobus_sp000495735--GB_GCA_000495735.1,N_genes,1,1,3,3,1.0,1.0
s__AG1_sp003116855--GB_GCA_003116855.1,N_genes,0,3,5,0,0.0,0.017857142857142856
s__CAG-115_sp003507295--GB_GCA_900542145.1,N_genes,0,2,1,3,0.0,1.0
s__Treponema_D_sp900316905--GB_GCA_900316905.1,N_genes,1,1,2,1,0.5,1.0
s__Succiniclasticum_sp902801365--GB_GCA_902801365.1,N_genes,1,2,0,4,inf,0.4285714285714286
s__KS41_sp903917345--GB_GCA_903917345.1,N_genes,0,3,1,8,0.0,1.0
s__Telmatospirillum_sp903858635--GB_GCA_903858635.1,N_genes,1,3,2,0,0.0,0.4000000000000001
s__Desulfacinum_sp014359885--GB_GCA_014359885.1,N_genes,2,1,2,1,1.0,1.0
s__Conexivisphaera_sp009903775--GB_GCA_009903775.1,N_genes,0,2,2,3,0.0,1.0
s__Terrimicrobium_sp001897195--GB_GCA_017305195.1,N_genes,2,0,2,2,inf,0.4666666666666667
s__Acidulodesulfobacterium_A_sp021813525--GB_GCA_021813525.1,N_genes,2,0,0,3,inf,0.10000000000000002
s__Selenomonas_C_sp022771645--GB_GCA_022771645.1,N_genes,1,3,2,0,0.0,0.4000000000000001
s__Desulfotomaculum_nigrificans--RS_GCF_000189755.2,N_genes,2,0,2,0,,1.0
s__Rhizobium_mongolense--RS_GCF_000419765.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Halomicroarcula_pellucida--RS_GCF_014647235.1,N_genes,4,0,6,0,,1.0
s__Sulfurospirillum_sp002162315--RS_GCF_002162315.1,N_genes,3,0,3,0,,1.0
s__Bradyrhizobium_nitroreducens--RS_GCF_002776695.1,N_genes,2,0,4,0,,1.0
s__Thermococcus_B_sp012027325--RS_GCF_012027325.1,N_genes,7,0,10,0,,1.0
s__Aulosira_tenue--RS_GCF_002368295.1,N_genes,6,0,5,0,,1.0
s__Eubacterium_T_sp900318155--GB_GCA_900318155.1,N_genes,1,1,2,0,0.0,1.0
s__Anaerobutyricum_avicola--GB_GCA_019113845.1,N_genes,2,0,2,1,inf,1.0
s__Kosakonia_sp000410515--GB_GCA_000410515.1,N_genes,2,0,2,0,,1.0
s__Hydrogenophaga_aromaticivorans--RS_GCF_013387465.1,N_genes,2,3,3,14,3.111,0.5481127060074428
s__QMZJ01_sp003663115--GB_GCA_003663115.1,N_genes,2,0,3,2,inf,1.0
s__Methanoculleus_chikugoensis_A--RS_GCF_900095385.1,N_genes,5,1,5,1,1.0,1.0
s__Pinisolibacter_aquiterrae--RS_GCF_019160155.1,N_genes,2,0,4,1,inf,1.0
s__Lacrimispora_indolis--RS_GCF_000526995.1,N_genes,6,0,2,1,inf,0.3333333333333333
s__Anaerotruncus_rubiinfantis--RS_GCF_900078395.1,N_genes,0,2,2,3,0.0,1.0
s__JAHIQC01_sp018902765--GB_GCA_018902765.1,N_genes,1,4,3,2,0.167,0.5238095238095238
s__UBA4572_sp021828525--GB_GCA_021828525.1,N_genes,0,3,0,2,,1.0
s__Methylosinus_trichosporium--RS_GCF_002752655.1,N_genes,2,0,4,0,,1.0
s__Paenibacillus_albidus--RS_GCF_014644435.1,N_genes,2,0,3,0,,1.0
s__Microvirga_sp018069605--RS_GCF_013307435.2,N_genes,0,2,4,3,0.0,0.44444444444444453
s__Methylocystis_sp003134075--GB_GCA_003134075.1,N_genes,1,3,2,3,0.5,1.0
s__SLBA01_sp007130605--GB_GCA_007130605.1,N_genes,1,1,0,2,inf,1.0
s__CAG-488_sp900539465--GB_GCA_900539465.1,N_genes,1,1,0,4,inf,0.3333333333333333
s__UBA2912_sp900314845--GB_GCA_900314845.1,N_genes,2,0,2,0,,1.0
s__Bulleidia_sp902796465--GB_GCA_902796465.1,N_genes,1,1,2,5,2.5,1.0
s__UBA3789_sp934140575--GB_GCA_934140575.1,N_genes,0,2,1,3,0.0,1.0
s__Chlorobaculum_sp013334925--GB_GCA_013334925.1,N_genes,4,0,2,4,inf,0.0761904761904762
s__JAEUJQ01_sp020247085--GB_GCA_020247085.1,N_genes,0,3,2,2,0.0,0.4285714285714286
s__Desulfamplus_sp015232555--GB_GCA_015232555.1,N_genes,0,5,2,1,0.0,0.10714285714285714
s__MTP4_sp000970045--RS_GCF_000970045.1,N_genes,4,1,11,0,0.0,0.3125
s__Petroclostridium_xylanilyticum--RS_GCF_002252565.1,N_genes,2,0,2,0,,1.0
s__Acidithiobacillus_B_sulfuriphilus--RS_GCF_003721225.1,N_genes,2,0,1,1,inf,1.0
s__Halorhabdus_sp009690625--RS_GCF_009690625.1,N_genes,2,1,7,2,0.571,1.0
s__Rhodoplanes_elegans--RS_GCF_016653355.1,N_genes,3,0,2,0,,1.0
s__Halegenticoccus_tardaugens--RS_GCF_004116405.1,N_genes,5,0,10,0,,1.0
s__FEN-1139_sp003154095--GB_GCA_003154095.1,N_genes,1,7,2,1,0.071,0.15151515151515152
s__Rhodobaculum_sp003550665--GB_GCA_003550665.1,N_genes,0,3,2,0,0.0,0.10000000000000002
s__Methylomonas_sp903918375--GB_GCA_903918375.1,N_genes,0,3,3,0,0.0,0.10000000000000002
s__HIMB11_sp003486095--GB_GCA_017852835.1,N_genes,0,9,1,6,0.0,0.4375
s__Methanobacterium_sp002496805--GB_GCA_002496805.1,N_genes,2,4,4,5,0.625,1.0
s__Geovibrio_sp001603805--GB_GCA_001603805.1,N_genes,0,3,1,3,0.0,1.0
s__Hydrogenovibrio_sp009296185--RS_GCF_009296185.1,N_genes,0,2,1,1,0.0,1.0
s__Desulfopila_A_inferna--GB_GCA_016919005.1,N_genes,0,2,2,2,0.0,0.4666666666666667
s__Thiodiazotropha_endoloripes_D--RS_GCF_001708965.1,N_genes,1,2,1,1,0.5,1.0
s__Roseiflexus_sp017743475--GB_GCA_017743475.1,N_genes,2,0,2,6,inf,0.13333333333333336
s__Sinorhizobium_meliloti_A--RS_GCF_000375585.1,N_genes,0,4,4,5,0.0,0.22797202797202798
s__Halocatena_sp025041175--GB_GCA_025041175.1,N_genes,2,1,7,0,0.0,0.30000000000000004
s__Bradyrhizobium_denitrificans--RS_GCF_000015165.1,N_genes,1,2,1,7,3.5,0.49090909090909096
s__Bog-38_sp003162175--GB_GCA_003162175.1,N_genes,2,4,7,23,1.643,0.6269776238941324
s__BS524_sp018725275--GB_GCA_018725275.1,N_genes,1,1,1,3,3.0,1.0
s__Sinorhizobium_meliloti--RS_GCF_017876815.1,N_genes,2,5,4,25,2.5,0.5732167500431258
s__JADGAO01_sp015231995--GB_GCA_015231995.1,N_genes,2,0,4,4,inf,0.4666666666666668
s__Thiobacillus_sp002256995--GB_GCA_002256995.1,N_genes,0,3,1,5,0.0,1.0
s__Rhodospirillum_rubrum--RS_GCF_000013085.1,N_genes,4,1,3,0,0.0,1.0
s__Anaerocolumna_cellulosilytica--RS_GCF_014218335.1,N_genes,2,0,3,0,,1.0
s__Halobacterium_hubeiense--RS_GCF_001488575.1,N_genes,2,0,15,0,,1.0
s__UBA8260_sp003134115--GB_GCA_003134115.1,N_genes,1,5,2,6,0.6,1.0
s__SZ-28-30_sp018992565--GB_GCA_018992565.1,N_genes,1,1,4,2,0.5,1.0
s__DG-33_sp004375695--GB_GCA_004375695.1,N_genes,2,5,5,1,0.08,0.10256410256410256
s__Treponema_D_sp902799665--GB_GCA_902799665.1,N_genes,0,2,1,2,0.0,1.0
s__Prevotella_sp902801425--GB_GCA_902801425.1,N_genes,1,1,0,3,inf,0.4000000000000001
s__CAIKXV01_sp903831455--GB_GCA_903831455.1,N_genes,0,2,2,7,0.0,1.0
s__Methylomonas_paludis--RS_GCF_018734325.1,N_genes,0,2,2,3,0.0,1.0
s__Paraclostridium_sordellii--RS_GCF_000953675.1,N_genes,1,1,2,2,1.0,1.0
s__CG1-02-39-14_sp001872315--GB_GCA_001872315.1,N_genes,2,0,6,1,inf,1.0
s__JABIAG01_sp018653365--GB_GCA_018653365.1,N_genes,2,0,5,0,,1.0
s__Methylocystis_hirsuta--RS_GCF_003722355.1,N_genes,1,2,1,3,1.5,1.0
s__Chlorobium_phaeoclathratiforme--RS_GCF_000020645.1,N_genes,2,0,4,0,,1.0
s__Lamprocystis_purpurea--RS_GCF_000379525.1,N_genes,0,2,4,1,0.0,0.14285714285714288
s__Eubacterium_I_sp021205085--GB_GCA_021205085.1,N_genes,1,2,0,8,inf,0.27272727272727276
s__JAJYYI01_sp021831785--GB_GCA_021831785.1,N_genes,1,1,3,2,0.667,1.0
s__Acidiferrobacter_sp021819125--GB_GCA_021819125.1,N_genes,2,0,2,0,,1.0
s__Rhizobium_sp001664485--RS_GCF_001664485.1,N_genes,1,1,4,1,0.25,1.0
s__RUG306_sp900316075--GB_GCA_900316075.1,N_genes,0,3,2,8,0.0,1.0
s__Marinobacter_salsuginis--RS_GCF_009617755.1,N_genes,0,3,1,8,0.0,1.0
s__Aliarcobacter_butzleri--RS_GCF_900187115.1,N_genes,0,2,3,8,0.0,1.0
s__Methanomethylovorans_sp001896725--GB_GCA_001896725.1,N_genes,4,1,6,2,1.333,1.0
s__B13-G4_sp013792055--GB_GCA_013792055.1,N_genes,0,3,3,4,0.0,0.475
s__Thiobacillus_sp018820765--GB_GCA_018820765.1,N_genes,2,0,2,0,,1.0
s__Halomicroarcula_salinisoli--RS_GCF_019599405.1,N_genes,7,0,13,0,,1.0
